elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 Mpa - national avg, A1-A3 q_PC","concrete, 17.2 Mpa - national avg, A1-A3 q_electricity","concrete, 17.2 Mpa - national avg, A1-A3 q_NG","concrete, 17.2 Mpa - national avg, A1-A3 plc_boolean","concrete, 17.2 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,Portland limestone cement production q_electricity,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",208.9019342980245,4.007980698416279,0.9217274208330956,0.0,0.0,0.1506547594290267,0.12912986687680636,0.06664545196306508,0.07366851065549855,0.08731345613933095,0.10400006310703859,242.4717,0.7722018819350275,0.11668979448415999,9.947284962781456e-06,12.471544620583867,243.8699,246.364,243.1621
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",213.07981700910008,3.9372564210210452,0.08261674692594212,0.0,0.0,0.14420019737852274,0.10479291016130797,0.06305567439513132,0.06623770095261082,0.07681403937417447,0.09822883355902687,225.3211,0.6265960759917362,0.1077748563972503,9.216024075839226e-06,8.622414585694269,226.4816,228.657,225.9263
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",192.49569205765653,3.925111813877276,0.5009975251763947,0.0,0.0,0.13679457310302823,0.10576263538261167,0.07241701109834349,0.06656959503666916,0.07650637154625539,0.10480504326173408,212.7243,0.6327254476406055,0.10907852235622617,9.30996278045328e-06,9.820679369900406,213.9199,215.9779,213.3139
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",229.54232620343473,3.918870555993346,0.4054925253246286,1.0,0.0,0.09060819925117633,0.11631346463669179,0.06666148132398517,0.06685149501773166,0.10267889607347236,0.1697388269533961,444.0887,1.3251064582773302,0.1452996929507623,1.2741832729863555e-05,16.678170620081946,446.1013,450.9538,445.2393
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",227.74924234377494,3.060639426978553,1.0240768915359244,0.0,0.0,0.22025733062223096,0.10714628991532078,0.06919123724530893,0.0666211414655614,0.08826349009104563,0.15135923479685404,269.9464,0.8557690624231404,0.12014209002132231,9.9597431085217e-06,13.928627777852462,271.4921,274.3641,270.7381
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",221.61029519271753,4.13422206049203,0.14685088678423575,0.0,0.0,0.1129078411947088,0.12020894672293468,0.06999372504023471,0.05981066803077824,0.09395583301605787,0.15096696791429445,241.8111,0.7194857153584258,0.11054637914224022,9.564826200400006e-06,9.480626108445621,243.0497,245.5452,242.4624
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",219.40183270708465,3.9443521538031177,-0.049756396725076146,0.0,0.0,0.20466905342024938,0.1102391840668824,0.06105056218483895,0.058002203396705664,0.09540909500732875,0.1546861447983992,249.4231,0.7278743238922538,0.10877482780380263,9.222021503715037e-06,9.397173999931923,250.7013,253.3842,250.1314
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",213.9277696444179,4.0127466420446725,1.2907332786710595,0.0,0.0,0.12874398987609573,0.10737983887811262,0.06226952012736772,0.07071544488799011,0.09803262689648233,0.09661004173667027,254.0427,0.8588892810170052,0.11835196199118947,9.65463394764907e-06,14.110407499109062,255.5418,258.2705,254.7765
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",211.49327522251056,4.159421132720096,0.4488806234842141,0.0,0.0,0.11588685427224261,0.10410461497698208,0.05901875916273515,0.06367904426421256,0.10673750060106488,0.19205986391612273,249.1971,0.8046129494468188,0.11947260268027357,1.0790900193086819e-05,10.970877838781888,250.2285,251.8696,249.5356
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",210.38677018722765,3.664762869900341,0.5695768509669232,0.0,0.0,0.16554166161241485,0.1066530153665098,0.06862072872125495,0.06488913823858063,0.10937836094896472,0.14737363463305175,260.9295,0.8538975538387478,0.12366360447920507,1.1467795065586148e-05,12.03274362413622,262.0407,263.8157,261.3041
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",206.78500040725822,4.490847522279221,1.1680389243964386,0.0,0.0,0.13986909163589367,0.08969562741472246,0.06945677325152018,0.06297672274501352,0.10294534906570404,0.14159943059536978,256.2109,0.873264659232551,0.12534018713172626,1.1075959756872112e-05,13.817267049844588,257.4168,259.1832,256.6123
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",202.32261098436481,3.8776372452741636,0.9081012713652667,0.0,0.0,0.15566312606855723,0.11956772682054231,0.06468578071864511,0.06906638629052436,0.08994874843155387,0.12578972517554152,244.548,0.7884406412494607,0.12417139342531502,1.132231864117807e-05,12.446886562385131,245.7005,247.3339,244.9451
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",221.52255064697133,4.393445738993678,1.1324511902425645,0.0,0.0,0.19819921875949187,0.11731379414360363,0.0662698812624378,0.057638686706380046,0.11387961210376013,0.1259788132150103,286.2814,0.9812723024670218,0.12880813577669142,1.1508781650652064e-05,14.922592684719012,287.5593,289.5992,286.7163
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",201.57703268579374,4.1920955173853205,0.4893685495499577,0.0,0.0,0.17605915535198424,0.09580360083869623,0.06634627086650816,0.061988929838626625,0.09973792428886812,0.13063797440159672,245.6626,0.7788729732963084,0.1195263102568825,1.0915045017305143e-05,11.098699087848065,246.73,248.3846,246.0357
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",203.28403956556986,4.416376236595494,1.8614822862031306,0.0,0.0,0.1106436500006422,0.11188864084976406,0.06552321204466671,0.06606463525811346,0.10008358891294106,0.16183858186424757,256.0927,0.9243878125928078,0.13003573741525806,1.1158070989148339e-05,16.214754342123722,257.4262,259.2236,256.524
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",213.6032150726837,3.9309310801272876,0.03647538172232445,0.0,0.0,0.1512969043016094,0.10639661876365285,0.06820954056117114,0.06274364778121795,0.09973115153745188,0.11310956839244041,248.6939,0.7513294565434268,0.11889162028476981,1.1224112603309667e-05,9.526786415559558,249.6716,251.2739,249.0322
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",214.15973692586394,4.725958025848067,1.5289849074356074,0.0,0.0,0.1383781977073275,0.1197488407519174,0.06242353464317378,0.0626639075644597,0.10201092208057422,0.13596118268392327,266.9977,0.9305371821316811,0.12899974156854183,1.1202581828563804e-05,15.405923119352616,268.2943,270.1573,267.4269
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",212.10126131952356,3.8627429465239893,0.430072000031847,0.0,0.0,0.16789114353107973,0.1434439579484853,0.059782565700507335,0.06482644636416182,0.12220409320435924,0.15602067011112963,269.6381,0.8997006312635187,0.12388757919264576,1.1621293869374164e-05,12.019437627885523,270.7366,272.6025,270.0013
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",209.9484504810959,4.2504537613135716,0.9252726560581431,0.0,0.0,0.16650176944753267,0.09367287516721814,0.07679740013331955,0.0682679585977021,0.08668703045170002,0.12978861695744717,239.7957,0.7191575721817057,0.11337348156929256,9.666732723530244e-06,11.02370675028371,240.8729,242.5136,240.1997
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",213.18149092913544,4.001196605122703,0.9345063327885008,0.0,0.0,0.09759109269828456,0.09428252671528295,0.06466010144499697,0.06760820960622477,0.09133792103663733,0.15894816130293313,234.7728,0.72660577916699,0.11137402102068107,9.217306455751041e-06,10.818268252263891,235.8038,237.3578,235.134
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",201.65333764923068,3.910276578386657,0.4894406430299758,0.0,0.0,0.10064777134750191,0.12617566169617644,0.07115363667168226,0.06951735389431966,0.11540759566951674,0.1401728195443312,236.487,0.7545577614934513,0.11039258301859814,9.806854028520746e-06,9.723172205125875,237.443,239.062,236.8118
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",208.0970293794148,4.471599999647868,0.9563630022055625,0.0,0.0,0.12829838470757632,0.11017631431550949,0.07056851426211994,0.0685494385227266,0.0722378660557654,0.11383239450346007,224.2858,0.6475130115262131,0.11157473783464476,9.394412543622875e-06,10.365698070922017,225.3274,226.7836,224.6747
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",201.34830225794823,3.4784580650253503,0.9217403754669486,0.0,0.0,0.10527625288443462,0.101473712490783,0.06285928248283831,0.07423606956615528,0.07985245062709745,0.16487295327356957,219.1242,0.6550619258793061,0.11002780343797186,9.233462377042097e-06,10.175789100704666,220.1343,221.5569,219.4873
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",216.06239041084154,4.203210849719049,-0.40578759259640373,0.0,0.0,0.11369146327227603,0.10636436457218135,0.06463859582519679,0.073517746898312,0.09487192955590612,0.10836413368531463,226.7051,0.6001070950302065,0.10413111062800559,9.556598660804574e-06,5.869345861489174,227.4715,228.8782,226.9925
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Surface",185.70232127293838,4.010859521308939,1.4117924711655516,0.0,0.0,0.1154022596386714,0.11023826451451543,0.0670321413791444,0.05744858136484811,0.10612566577414474,0.14462258458972568,226.204,0.7787323245944147,0.11113832239148962,8.849398880787115e-06,12.622395711522275,227.3171,228.9446,226.5857
