elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, WC, Surface",330.2486230456155,4.178587654301733,2.4514766387790057,0.3,0.0,0.0,0.19296991551959727,0.12789617655286964,0.08927242185040192,0.06653090785775188,0.06893217996447445,0.10144864791932587,0.0,292.3738,1.033736435712784,0.14283122288724026,1.7151584174643597e-05,18.591169698616078,294.0764,295.8131,292.7011
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, WC, Surface",356.2326974441563,3.897237345766525,1.352447531702414,0.5,0.0,0.0,0.11186118356049832,0.15094538711425143,0.09455856193717772,0.0703665144052058,0.06704160931059135,0.12056978656858752,0.0,235.5651,0.8371471386934358,0.129311796652923,1.7252719887248266e-05,13.194725400510054,236.7824,238.1879,235.752
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, WC, Surface",344.88503585935035,3.5941185027975364,1.4977973609060045,0.2,0.0,0.0,0.09610814697847966,0.13878221069301944,0.11823116861068783,0.06087827230042819,0.05618868888097477,0.10109717885527829,0.0,306.4395,1.0005602030852456,0.1388621943081592,1.6966267844390635e-05,15.111740289470795,307.804,309.4372,306.6374
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, WC, Surface",354.50515675520194,4.427505004576285,0.590859817610454,0.2,0.0,0.0,0.14805718388136435,0.16673134348791868,0.1217377049049499,0.06644047036002444,0.06444878387489487,0.10131511576561246,0.0,312.6795,0.9369794751548737,0.13795696989475903,1.7739954967363373e-05,12.265326331471776,313.9026,315.5878,312.8635
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, WC, Surface",347.59674626968274,3.832266767472429,0.5351354150348033,0.5,0.0,0.0,0.11467564036106605,0.1518710711476032,0.10166119482826035,0.07261578875611578,0.06541598359062288,0.08907617485418255,0.0,205.4177,0.6187502241969425,0.12130405065062771,1.694045686243138e-05,8.934442976734811,206.361,207.5557,205.5835
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",317.5264394058087,3.9027432400359636,1.4554707718129842,0.5,0.0,0.0,0.1183257912045399,0.1858200266355735,0.12458220989439232,0.061050760671329744,0.061625606217971265,0.09715683015843071,0.0,204.1236,0.711990306634301,0.12289508597561505,1.627012259607193e-05,12.198351352838081,205.4458,206.8597,204.4194
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",322.970428254077,4.8439873690387465,0.5175962622279022,0.3,0.0,0.0,0.1354318756378452,0.15011856649646707,0.10536891910560171,0.062331874516151,0.07112483873588724,0.1128058811126304,0.0,264.3124,0.8364306537703284,0.12844893274550895,1.7184952206474155e-05,10.672567089015027,265.6336,267.3965,264.5934
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",328.5390821466412,3.8096213457682557,-0.16786650590969499,0.2,0.0,0.0,0.17334960397615562,0.06798042442516944,0.13417176403075703,0.06257835905905353,0.05805676034018245,0.10017648793541094,0.0,280.6281,0.7878376050717684,0.1272592184730301,1.7050746732220506e-05,8.421617458107333,281.8283,283.6139,280.8948
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",317.6638092079056,4.043093291654301,0.817525040791186,0.2,0.0,0.0,0.15272763296086447,0.15945490295188308,0.10459333320403368,0.06791980639013367,0.06443474067977022,0.11774276189816119,0.0,297.656,0.9707366124671861,0.13444219372615615,1.7306548252607538e-05,12.785904339088441,299.1737,301.1527,297.9755
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",331.05467370847055,3.499561596307463,1.7277844538415064,0.1,1.0,0.0,0.13808372395004537,0.13443192427395942,0.12939785134252327,0.07507617744389679,0.058415271043344,0.10419747589150206,0.0,310.4319,1.047149263298401,0.14108669259561613,1.7152642223048614e-05,16.337392609714136,312.1857,314.2005,310.8105
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",311.3949536602807,4.006261572131151,1.2776553721863575,0.1,0.0,0.0,0.12720415397767074,0.15777941096001866,0.12512410407170332,0.06962589367972451,0.06253334335323206,0.10087334740484406,0.0,311.4808,0.9945868723299639,0.14055185696858913,1.751384735268538e-05,14.339604215814404,313.1055,315.0916,311.83
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",328.37096031870993,4.1027768933634325,0.005005172180831519,0.3,1.0,0.0,0.10935654414908329,0.14056959698388172,0.092607208482869,0.07025147000357014,0.07206742670362211,0.0993411835319231,0.0,234.5808,0.6809838355133329,0.12243632695018156,1.7103671365742675e-05,8.003935481149519,235.67,237.2105,234.8217
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",301.4831276932372,4.163636368311528,-0.5894879921463948,0.2,0.0,0.0,0.14038320759953019,0.0951556756080501,0.11041989976623545,0.061850709192905085,0.06602002580049386,0.0995435086561479,0.0,252.8499,0.6763120340724516,0.1200003353072237,1.668764074207441e-05,6.033596668749614,253.8334,255.4356,253.0637
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",332.58670288146135,3.946117563561417,0.5855362954903433,0.2,0.0,0.0,0.18171792244543056,0.16181850725282332,0.10404697055884919,0.0566630831481275,0.060931424639115654,0.09718942101767578,0.0,289.0766,0.8639405549861724,0.13077144054755704,1.6616900993888897e-05,11.316912608076809,290.4876,292.3345,289.3965
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - New York Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Illinois Basin, BIT, Underground",340.79297297916264,4.025894800840488,2.015951069411308,0.3,1.0,0.0,0.11455600648300794,0.15900778919560282,0.10427690718984059,0.06747952879912737,0.07031631070642885,0.10573453536938514,0.0,271.3693,0.9644952882205455,0.13796354188720913,1.7243386612165785e-05,16.451718629467944,273.0936,274.9381,271.7522
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, BIT, Surface",354.01095337610474,4.166439845010417,0.947984711282063,0.2,0.0,0.0,0.13953021572994734,0.07884740792116376,0.11931158066488394,0.06258733077508993,0.054293607654835034,0.08135269057749621,0.0,292.2366,0.8454296061830979,0.13492374404029445,1.6890517831694397e-05,12.628640781125997,293.4935,295.0563,292.4638
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, BIT, Surface",332.7671307717109,4.394667697145195,0.5450395334046423,0.1,0.0,0.0,0.12589513504534267,0.1253916722419875,0.10287275645173932,0.06338567819553219,0.06296872380282476,0.10631405183976803,0.0,321.2945,0.9774353867540329,0.13632668573617412,1.7310377606691936e-05,12.431699642396161,322.4632,324.1372,321.4325
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, BIT, Surface",318.64510903035637,4.304534254726392,1.6182009124053796,0.3,1.0,0.0,0.13290871786839512,0.08481128719486436,0.1237005973515532,0.057964176711174334,0.0692392373978894,0.10395567641222962,0.0,244.0988,0.8526616548435325,0.12917700237489504,1.6505512071957644e-05,14.199504884480026,245.353,246.7268,244.2901
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, BIT, Surface",325.878278040382,4.356693425112401,1.786568277152115,0.5,1.0,0.0,0.14231828254122536,0.12775555723169707,0.1076064014893209,0.07613253316595933,0.07320687456758317,0.09505051175610975,0.0,202.9481,0.7332859732953395,0.12803656890894877,1.7192522104605095e-05,13.79335057442448,204.2371,205.5216,203.1977
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, BIT, Surface",357.3537320600671,4.39970070040428,0.2072671005472716,0.2,1.0,0.0,0.13977796184482846,0.11366263835499471,0.1159729476938647,0.06119016692442574,0.07033094173850914,0.11101053337118448,0.0,285.8247,0.8728673444659157,0.12970838795111336,1.7311337942511358e-05,10.617037957464886,286.8379,288.3569,285.9336
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Strawn,"coal extraction and processing - Import, BIT, Surface",340.1284478987072,4.637903381859263,0.27079603514865425,0.3,0.0,0.0,0.15099606623791978,0.14461944656983242,0.11800136763173028,0.0720055224956191,0.07085033714738227,0.07907261569575928,0.0,251.6238,0.6813371613207966,0.12903828190672692,1.7615434318246176e-05,9.19846778054777,252.6502,254.0484,251.8185
