elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 34.5 Mpa - national avg, A1-A3 total_cementitious","concrete, 34.5 Mpa - national avg, A1-A3 q_electricity","concrete, 34.5 Mpa - national avg, A1-A3 q_NG","concrete, 34.5 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 34.5 Mpa - national avg, A1-A3 plc_boolean","concrete, 34.5 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",437.0208102,3.534560386,0.884935721,0,0,0,0.133329321,0.176449303,0.119648906,0.068579634,0.064139988,0.130202056,0,413.9753,1.403015498,0.154504857,1.96191E-05,17.69011491,415.478,417.6435,414.0963
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",391.9393255,4.016262634,0.366330878,0.5,1,0,0.124956377,0.161581268,0.099676895,0.061006708,0.067143333,0.09751537,0,316.334,0.947461057,0.133241449,1.76285E-05,12.15595689,317.509,319.1566,316.4996
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",413.6750039,5.313841678,-0.086334586,0.3,1,0,0.129874317,0.125515666,0.136634528,0.062321004,0.065565165,0.093003745,0,329.0319,0.896505813,0.131961349,1.77335E-05,10.33973393,330.0071,331.5423,329.1335
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",439.0751321,3.632176547,0.282872581,0.3,0,0,0.115753334,0.133871738,0.112351868,0.067351252,0.063853383,0.092476878,0,376.4397,1.044408194,0.144607231,1.88018E-05,12.53137239,377.5706,379.2897,376.5469
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",425.4416599,4.141937134,1.40635409,0,0,0,0.178817539,0.144631941,0.116074681,0.054085823,0.077128836,0.083463539,0,389.9,1.123450687,0.152165228,1.89027E-05,17.018537,391.4286,393.2857,390.1467
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",434.5361586,4.480980414,0.446646315,0.2,0,0,0.171023962,0.153060932,0.11157657,0.061432908,0.065210326,0.106529475,0,406.1316,1.189687612,0.147544102,1.89724E-05,14.67445998,407.4283,409.3479,406.263
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",431.777815,3.369413972,1.60421849,0.4,0,0,0.14359032,0.175240123,0.124186154,0.059451546,0.072526551,0.104656481,0,409.3152,1.291428687,0.156407448,1.93542E-05,18.74017048,410.8905,412.8699,409.5038
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",454.4809309,4.735885472,0.359194335,0.4,0,0,0.129850186,0.164424394,0.10298625,0.06363969,0.059112,0.117935268,0,420.1373,1.282844736,0.148465865,1.89575E-05,14.91799961,421.3866,423.3562,420.2052
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",375.6022425,3.808137528,0.277222432,0.2,0,0,0.134271974,0.116218929,0.132292276,0.065227734,0.067340912,0.087794724,0,330.3478,0.901982063,0.136887541,1.82784E-05,11.21110502,331.4129,332.9691,330.4798
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",431.2958725,3.973242473,0.89645795,0.4,0,0,0.158364226,0.136675925,0.109895963,0.072923929,0.069398131,0.099122275,0,399.7118,1.17893133,0.151815492,1.94071E-05,15.83363517,401.105,403.0055,399.8792
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",390.8224451,3.859779016,1.30146062,0.1,0,0,0.139814857,0.133237199,0.098014318,0.079091919,0.069791799,0.093714062,0,362.2284,1.093768128,0.147749216,1.87818E-05,15.9850412,363.6318,365.3883,362.4199
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Gulf Lignite, LIG, Surface",460.2735022,4.582139114,1.388803824,0,0,0,0.198810485,0.114321804,0.107647604,0.068246,0.060892357,0.092059838,0,431.7219,1.264831075,0.157473549,1.92814E-05,18.50248307,433.3548,435.404,431.9679
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",407.0430326,4.034190027,1.04503756,0.2,0,0,0.1482167,0.119223578,0.11858131,0.067264333,0.071647769,0.103010839,0,390.8246,1.232391445,0.14233076,1.78997E-05,17.38638717,395.8504,401.7922,392.9587
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",389.6913985,4.3595014,1.022141891,0.1,0,0,0.142934911,0.12007491,0.105361546,0.075845487,0.072593489,0.099298794,0,371.1818,1.162219126,0.1395585,1.76985E-05,16.61747356,375.8797,381.4181,373.1665
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",449.3399629,3.827918037,1.340803924,0.4,0,0,0.153001132,0.143529329,0.096278555,0.064667092,0.072220476,0.115607998,0,446.0243,1.460482934,0.150858091,1.83935E-05,20.3839225,452.1007,459.2854,448.6247
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",415.1233888,3.375250905,0.393702206,0.4,1,0,0.158143795,0.146852473,0.095136616,0.075248718,0.073571139,0.084050727,0,340.9983,0.982875962,0.133842905,1.76927E-05,13.40938483,344.8875,349.5589,342.6456
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",393.7071401,4.107123437,1.013932685,0,0,0,0.108166953,0.198627953,0.121173284,0.06290822,0.068453993,0.131215007,0,400.0916,1.344566694,0.140470152,1.76683E-05,17.76724183,405.9022,412.8649,402.6008
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",381.9434231,4.043366594,0.649749125,0.5,0,0,0.129235257,0.154672043,0.11143186,0.065591862,0.071054176,0.11188967,0,369.2273,1.165257062,0.135138071,1.73613E-05,15.31262793,374.1452,380.0646,371.3447
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",391.3741827,4.493239161,1.224684575,0.5,0,0,0.081691169,0.112043868,0.097352694,0.058955674,0.059399271,0.101514831,0,357.6413,1.133048323,0.134343258,1.63322E-05,16.25392283,362.3584,367.8992,359.6374
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",405.2630362,4.196064904,1.482001715,0.5,0,0,0.145188528,0.154658374,0.113119138,0.07388352,0.067861495,0.079209637,0,366.2995,1.114383596,0.142584649,1.75367E-05,17.67174654,370.547,375.3956,368.0424
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",402.7163561,4.552629828,0.602993874,0.5,0,0,0.125853762,0.159221126,0.097494562,0.069310068,0.071241377,0.091465139,0,361.9306,1.069230088,0.135523713,1.72944E-05,14.4498652,366.3157,371.5737,363.802
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",419.1195063,4.075523591,0.271594518,0.5,0,0,0.159440383,0.12019586,0.097653994,0.066443851,0.067788453,0.090406266,0,377.4884,1.086304115,0.135782921,1.74503E-05,13.94590596,381.9508,387.3717,379.4146
