elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat_forExClay,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,expanded clay production q_elec,expanded clay production kiln_temp,expanded clay production kiln_e_base,expanded clay production kiln_e_internals,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",175.23815567358272,0.08801083965944728,0.11094035933758942,0.12331176443983059,0.06668993893871493,0.05415665551282882,0.10699610261062499,0.023451972139951018,1057.5140137598212,0.7874496645532857,0.12899261970670428,487.0231,2.0403322154533017,1.2954700490277364,1.2535447385926456e-05,25.92678029113909,496.198,509.2363,494.6124
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",188.61054225836307,0.12058293392300638,0.13869702969174963,0.1180838424447292,0.06965083179378342,0.06953324857039196,0.08713944176973601,0.023638442528884255,1230.906737503672,0.9171936545111667,0.005877543126785941,514.8358,2.166562272423709,1.3974601162507578,1.3107954655844954e-05,27.245841994654707,524.3268,537.5771,522.6892
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",173.51930834395714,0.14407994785566455,0.1272377436277285,0.12217033919989206,0.07555450221296073,0.05966638334310497,0.08626104454148757,0.018669944128798615,1176.8507620691994,0.7155428120703875,0.13741066671440333,511.263,2.2101989314079535,1.446326714488324,1.3032072574083573e-05,27.569766726568762,520.8629,534.0972,519.213
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",179.64736874966087,0.13759742601433556,0.13255923382743734,0.12020952676357757,0.0605531096045742,0.0711914871746343,0.07155906310466756,0.018571577542112215,1132.4182090003728,0.6569237835203212,0.1901804308942209,504.1365,2.1458346959932095,1.4324882058446409,1.2937421804921256e-05,27.020861620914246,513.6279,526.5502,511.9914
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",175.44816368958885,0.14749712088517103,0.10040159209155672,0.09353390497008872,0.0675184606664303,0.07161961492753499,0.08064972659167545,0.024581726038968802,1129.320336733329,0.7557884237166186,0.10174676627063044,612.0078,2.747922915008512,0.748367536624318,8.344983848552535e-05,25.03588799494919,619.0627,628.6022,617.4778
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",184.4364186481089,0.12224729908554186,0.13126868030265246,0.09394213765085736,0.06611622771034058,0.06643596715097799,0.09214346706923045,0.024709614438787556,1115.1138131390737,0.8309748067643837,0.051766275750820996,607.2855,2.700052709532475,0.74076044836617,7.974291842127636e-05,24.783830296115745,614.2899,623.8141,612.7056
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",195.96735286950027,0.16101689432631652,0.18261511339775988,0.11076478088768986,0.06373030987940782,0.05367638606344819,0.09632010831297161,0.01580659664752771,1198.4925164103975,0.7128988745388035,0.09935564140192676,674.6797,3.100620094943857,0.773745535804011,9.325807644520152e-05,27.39445936559088,681.8643,691.6762,680.1945
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",189.49275412128478,0.1238831501362555,0.15696597139852886,0.12086998906925145,0.07112298429087428,0.06778788124234769,0.08182027444116408,0.025923343453624133,1135.3336595640212,0.7866114002772842,0.1276730154809962,604.7701,2.6568251686014506,0.7402975462174931,7.922804511739523e-05,24.54870161144806,611.7822,621.2854,610.2032
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",164.1227285874144,0.11251982591088001,0.12061774517495186,0.11104810679603432,0.06637357300704956,0.06376170726056814,0.10594038393936885,0.028433641046043096,1070.9954457082342,1.1243270071527887,0.11583135614319924,500.1183,2.0729421686441114,0.6839119313136888,5.603910863752622e-05,20.8882786994234,506.8266,515.9571,505.357
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",177.15141994032734,0.14177436538432184,0.16603336046219747,0.09777616862144767,0.06670545855537995,0.06383866524962413,0.08658514675678342,0.026469444433229225,1244.7067699208592,0.7173162027310974,0.1486216538961502,647.4205,2.970013312304604,0.7661364372669364,9.089756151062583e-05,26.474951598014595,654.5682,664.2728,652.942
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",204.09120241062536,0.14423770918242634,0.11351138172384341,0.12051985109486774,0.05745057723907495,0.06090716958658998,0.09159321723499328,0.02254174893066303,1213.191836424847,0.6255495283902728,0.12959341475765096,720.593,3.357279213767435,0.7975681363092842,0.00010296344694452329,29.09944703804752,727.9123,737.9281,726.1956
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",212.04472864112591,0.18356411573800543,0.08285806401725335,0.11086789241412862,0.05990414364698197,0.08382525959745818,0.07868335380862718,0.021109980445215625,1216.5659117411844,0.7400649712859994,0.20099628057185073,640.0351,2.7891262606135814,0.7511380898871908,8.255517655950477e-05,25.818177209230466,647.1591,656.8851,645.5335
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",180.64697125021894,0.11334843510775201,0.14079552488161548,0.12764453864452763,0.06416679399530995,0.06859886146653162,0.08966296144182592,0.025122384616725342,1201.897185941735,0.6652812149768383,0.06407811630867886,697.3298,3.292036513163891,0.7945268368314058,0.00010288450964635906,28.33525702960639,704.5984,714.4596,702.9132
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | Cutoff, U",229.45167872944785,0.1497825188404233,0.11384668230109468,0.1092557976290138,0.058035532446530966,0.05941821201079119,0.10547741971330281,0.02084101241827104,1080.5016866058284,0.6217912536630343,0.19953660595909423,685.401,3.0491355001933282,0.7638975792607916,8.703587715862753e-05,27.612855582952026,692.5723,702.5282,690.8814
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",188.51423837724948,0.14420568072348558,0.15664781725958118,0.09815531378781994,0.06200787914586503,0.06714150638690389,0.10428033850947005,0.020058174870542584,1156.9309557193155,0.7053303652905434,0.19723526019719284,496.5452,2.110617088473647,1.3802123347970843,1.2879867788247173e-05,24.245303246482084,506.3176,520.751,504.7362
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",200.84498221327874,0.12836649078699733,0.07160097875790214,0.10085880137827118,0.07731816410830919,0.07049917411747757,0.07732491755499384,0.016844598354516075,1249.515062631491,0.8861942824340844,0.010125585971632238,498.0396,2.1002824653199594,1.428782217117707,1.3118297979924725e-05,24.159495002963013,507.7479,521.5124,506.1465
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",176.7352498896264,0.11944642629872156,0.13353885802364385,0.10748040486218795,0.07879159245610655,0.06032132530013389,0.10243410044988527,0.031165315791969708,1088.7702041893863,0.7815598546714658,0.12197598780109736,479.7551,2.008348777830361,1.3231495131886453,1.2723473050931146e-05,23.61768898523947,489.3057,503.3476,487.7435
