elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",173.8544906945122,0.13986079906948437,0.17402508244199016,0.11109549282372465,0.0640255318343862,0.06552263453322373,0.0947560989443142,0.0,319.7209,0.8242954634030517,0.5797589987961299,1.0508075333075603e-05,12.92420990784463,325.7062,333.4895,324.437
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",180.2604442350354,0.12786235662515874,0.13178161410561048,0.09855984055475515,0.06106444514862546,0.05914679664424185,0.11188573734993097,0.0,332.9253,0.8991029194418356,0.5808019812302327,1.052686187483413e-05,13.534583773731686,338.9089,346.7694,337.6166
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",211.22336494068958,0.1118883460804527,0.1880516616227105,0.11367705976722844,0.06173391955507353,0.07730828366562752,0.10466400866592002,0.0,357.1578,0.9510802773277666,0.5865789498913951,1.1237275893499747e-05,14.05279829937877,363.177,371.1159,361.8529
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",202.7509568276693,0.10857906770956346,0.11369783626637503,0.13523087122738506,0.05313850945409576,0.06808314469427458,0.09971611645492572,0.0,346.5859,0.9096228091480425,0.585173479545517,1.112888456618297e-05,13.682830092901291,352.5967,360.4795,351.2877
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",172.36485275220724,0.11625498969172532,0.16409453947560723,0.10338271594950664,0.0671885213996874,0.05625992028784112,0.09034034786036445,0.0,314.0768,0.8013816472407582,0.578475514477369,1.0297539478699716e-05,12.687758540038342,320.049,327.7843,318.7901
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",189.2079372420501,0.19113751367125664,0.16209340341327594,0.11134217307699855,0.06139392649888105,0.06860636960385574,0.1014295865573128,0.0,340.5824,0.891652666985812,0.5830346029622295,1.0847249462091082e-05,13.61117544878623,346.6023,354.5216,345.3061
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",182.42080720437116,0.11403506262458074,0.1739285581240764,0.09087616567944182,0.06424116323572383,0.06625379995003465,0.10233625359667264,0.0,328.8975,0.8677620261494723,0.5805483537744043,1.0493109578420295e-05,13.262061384550048,334.8789,342.6952,333.5958
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",167.53949683372082,0.13748805820715748,0.15700527377715515,0.10588125997564261,0.06585815100229475,0.06484378356214865,0.08577524003386372,0.0,309.3838,0.7782384602747451,0.5780837614685036,1.0312108306561672e-05,12.516854112006325,315.36,323.0829,314.1085
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - East Texas,"coal extraction and processing - Lignite, LIG, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",173.18767241944775,0.12777700003676654,0.128516714942241,0.11830135982955584,0.066123094214828,0.07450210071634064,0.0924766630559109,0.0,317.899,0.8150781283104112,0.5801977171293138,1.0637410491655615e-05,12.839054062453185,323.8845,331.65,322.6159
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",213.6103934071606,0.14868543489020644,0.11168674874120635,0.08648908540236658,0.06623272526127194,0.07269674703521782,0.09105653131004553,0.0,343.4749,0.8846621313583726,0.5828828801714828,1.0451805873890694e-05,13.692181184611128,349.4588,357.243,348.1544
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",177.87738603040606,0.1324565776812373,0.15570299618319447,0.10143683262651663,0.05907315053696809,0.06486050173431934,0.07659090530273523,0.0,300.8988,0.7398385999417665,0.576403732590075,9.803047663389697e-06,12.245006781680479,306.8244,314.3795,305.5805
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",180.24961925419024,0.15543624486964613,0.19585234396837553,0.11218600926032134,0.059100572520807165,0.07202882969654388,0.10696869627665904,0.0,322.9128,0.867088256182942,0.5795727950884687,1.0273402354785287e-05,13.421384186448014,328.8628,336.5918,327.5723
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",187.92616038958386,0.11715632084016298,0.1337509156918639,0.10838717013898368,0.0744441956060693,0.06013992585868494,0.09136098205776161,0.0,316.1543,0.8139703892772566,0.5790245887714467,1.0118331376006e-05,12.874313248021096,322.0862,329.718,320.8139
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",175.1142103826876,0.15899408879067853,0.11140529856807685,0.12306617022004337,0.0626279323849089,0.06561850712883113,0.10902253800193701,0.0,319.636,0.8620712184946073,0.5791266302739273,1.0264126175380645e-05,13.372286250354152,325.5828,333.3037,324.2948
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",207.40324319665277,0.1034233770802156,0.12512312524095798,0.1043213381361612,0.06876780048955115,0.07400426449324182,0.1055040857644527,0.0,340.4607,0.9157493568165438,0.5829123770406262,1.0521861081642653e-05,13.764696650132738,346.4082,354.157,345.0964
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",186.9011792844855,0.13239838444833188,0.1983504165301097,0.11588874070471158,0.06512685941806097,0.0615547206583352,0.10251175494106483,0.0,323.6214,0.8599375125652375,0.5798884853352668,1.0252816130059446e-05,13.309841517036855,329.5637,337.2649,328.2754
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",205.71719480954283,0.10011526367903215,0.12410352197169171,0.10681866779949986,0.057624890810609015,0.06216415167760325,0.10378279141048032,0.0,336.7629,0.9006995632500885,0.5818635681702551,1.0333505503449905e-05,13.591299993083114,342.7015,350.4261,341.398
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",178.88025902516938,0.15641484843311634,0.12361699941650155,0.12000041403643802,0.06423637938868165,0.05442745878332686,0.10650014049531487,0.0,321.2358,0.8611031684050655,0.5791004960072818,1.0196897096954185e-05,13.356744333393147,327.1828,334.9041,325.8958
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"heat, from natural gas, in industrial boiler",194.9712415840026,0.1846126166762126,0.0969513513455457,0.11401637351115738,0.0658608535318939,0.06376308177786197,0.0899747779077429,0.0,331.5397,0.8506398515359852,0.5812523907049779,1.0436431417934312e-05,13.478698367492001,337.5293,345.2988,336.2369
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",214.50215852826398,0.1343702713849167,0.12144255225584279,0.09816958624392243,0.06293250313688589,0.06769396584763405,0.1012162790378599,0.0,380.866,1.0141986304670372,0.5878890070111266,1.170609959089729e-05,14.946578093150944,387.5353,397.4559,386.2169
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",191.87377545739037,0.1206505610339447,0.09840618869415221,0.12110778564818964,0.06213901778014936,0.07003207778030127,0.10229246574709645,0.0,358.5779,0.9569110077367083,0.5852694112433184,1.1559525285058872e-05,14.329414639690233,365.1563,374.7762,363.8564
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",189.80463662485087,0.16914128741866644,0.1169381572499412,0.12510365955282807,0.06573452381811437,0.05797719911456308,0.10723615323234663,0.0,366.2421,0.9877803388939641,0.585779187351169,1.1655581336608458e-05,14.755709817501836,372.8711,382.6514,371.5608
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",163.20697999782504,0.10256067322128298,0.14141934544079973,0.12031695478906262,0.06402084122890746,0.05455699698987307,0.09474164009356952,0.0,323.884,0.8496094692516647,0.579340926603633,1.0838800230545589e-05,13.24499299029108,330.2926,339.3487,329.0312
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",202.7244741887988,0.17526446778378518,0.17549417900155453,0.109043177429597,0.0681020497046957,0.06536337414644579,0.09600594676807525,0.0,372.6318,0.9789264964028974,0.587013831555366,1.17312151524829e-05,14.77241797848012,379.2563,388.9713,377.9423
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",164.0654093152619,0.14144395366830897,0.12101511273473385,0.12495241052362395,0.05822610359820826,0.06962490515076987,0.09347982329747177,0.0,329.364,0.8610969907001034,0.580639159552169,1.1089316564053081e-05,13.479800017931638,335.7979,344.9014,334.527
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",198.64299894235495,0.11082317846698203,0.1402703041579669,0.1062644983788697,0.06305896275995374,0.06305391530832671,0.09279187662375162,0.0,356.6275,0.9299615258502762,0.584636826026432,1.1347574415189513e-05,14.084034884064293,363.1669,372.6375,361.8745
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",200.7616651670716,0.1450420385097104,0.13856553424539525,0.09749815948978896,0.06616482466290127,0.06848171787271579,0.12461229656236235,0.0,384.5805,1.0792337346589644,0.5874999786677233,1.1757632526855155e-05,15.46605353757892,391.3356,401.6326,390.0078
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",185.39419237582345,0.14865111654874888,0.1499217763206741,0.10037441609575054,0.06226754779310684,0.06762809085958563,0.08515642897341189,0.0,344.8193,0.8824559910438154,0.5827058491051915,1.11791109520891e-05,13.773362521571729,351.2928,360.4966,350.0112
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat, from natural gas, in industrial boiler",191.13051709541875,0.1352469484139701,0.1635561424949157,0.11864853804801608,0.071230949587181,0.06364541180559202,0.08187012382817176,0.0,347.0499,0.8799062846076275,0.5840820405690466,1.1397937834215575e-05,13.742081102724258,353.5234,362.7054,352.238
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",176.69587704290385,0.09853210795325534,0.15180404873263026,0.11717556450142227,0.06526304006148838,0.06326300984756444,0.08211897482071692,0.0,316.793,0.8038996477519034,0.576675188131504,1.0265166711603622e-05,12.65808015433629,322.8643,330.8664,321.6081
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",168.07787833440275,0.07740870290588689,0.16470206129720588,0.11746624626595274,0.06867516750238933,0.07010677639571462,0.09379322733953867,0.0,314.2124,0.8240089299166931,0.5761438700257515,1.0314782065840387e-05,12.724562867333823,320.2738,328.2867,319.0128
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",174.4094510714719,0.11154309052303929,0.1290703304520272,0.12073535085790213,0.06498377651022005,0.057275666560784796,0.09971338551887676,0.0,325.1923,0.8641906367497436,0.5773577212179114,1.0350162454856619e-05,13.19369451373095,331.2855,339.4249,330.0122
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",218.89646282802522,0.08670584751550309,0.13003223346074788,0.10362568035227482,0.06716092816156306,0.073759836412657,0.09239443787967941,0.0,357.6113,0.9337281564783195,0.5830957099783739,1.0858747890570768e-05,13.848596273218876,363.7539,372.0391,362.4467
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",191.3132771797362,0.1332178234252232,0.1041492335303827,0.11125404041814284,0.07243246688682542,0.06751610135562985,0.08888054771448681,0.0,336.1777,0.8668973621730849,0.5797053012523238,1.0539919461913828e-05,13.374301163962127,342.3009,350.4892,341.0211
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",194.6848573418642,0.17305486676030074,0.1625344062620241,0.10730991952728225,0.0672866457778452,0.0653989238227227,0.09268443176843517,0.0,344.6888,0.8961231148473141,0.5806162907809033,1.0547973562024313e-05,13.783606329538276,350.8439,359.1478,349.5557
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, LIG, Surface",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"heat, from natural gas, in industrial boiler",169.9548868601187,0.13374068225570895,0.1044344839093818,0.13356346499970487,0.06713543383380566,0.06045772776074863,0.09094304816707732,0.0,318.9297,0.8275366813058869,0.57698257058292,1.035258849959113e-05,12.95478745784835,325.0208,333.107,323.7579
