elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Uinta,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",349.53709354162044,3.75494858786759,1.2110509021905054,0.2,0.0,0.0,0.14499574145183156,0.1850815331095802,0.1273075798323764,0.06539301236500045,0.06574116657030718,0.0974746576814744,0.0,321.9685,1.0537510047088499,0.1453330167110388,1.8040704634383072e-05,16.285663469266073,323.7757,325.8767,322.3803
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Uinta,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",346.3979995835686,3.9100162541631995,0.24569976904718582,0.0,0.0,0.0,0.13739815908564448,0.13134842526327487,0.12108924493522956,0.0726432531524062,0.06450630315689956,0.08120473157154473,0.0,352.4044,0.9888492524604202,0.14692263879025133,1.835753836501917e-05,13.179220801266352,354.0474,356.1845,352.7952
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Uinta,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",327.17424688176,4.093271817006056,-0.1738654998818745,0.0,0.0,0.0,0.16881425188849433,0.1707971456834591,0.10448845556943925,0.06856107742047518,0.06583658790602599,0.08074653426102832,0.0,334.9063,0.9071260331042208,0.13964079514706706,1.773428893700305e-05,11.324628865474995,336.4444,338.5129,335.2932
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Uinta,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",321.04812900756275,3.3522864284336222,2.37968708756084,0.4,0.0,0.0,0.1442872230099207,0.1475180069244268,0.10760436278300654,0.06989294726766586,0.06983019477278683,0.07558361911273043,0.0,244.0306,0.8850317732804617,0.1392744793668702,1.718662881138553e-05,17.882422700993086,245.8065,247.4554,244.4497
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Uinta,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",314.0093616664643,3.8686465295345323,0.9122354592607238,0.3,0.0,0.0,0.14335755510281717,0.138274710648131,0.0935486277611473,0.06573412865630865,0.07064239792102822,0.09216180853517518,0.0,258.5017,0.8393120640484844,0.1320493420267071,1.7072837289328967e-05,13.197490590073999,259.9922,261.7113,258.8469
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",327.11117489824613,4.408760486659026,-0.2819535190118537,0.2,0.0,0.0,0.12944571632626703,0.15060421401143154,0.10769037961129117,0.0715540610704851,0.0676911322591122,0.11093058116465321,0.0,288.8538,0.8337419391920352,0.12831574382025493,1.782625889035347e-05,8.160438847164588,289.7134,291.1968,288.9222
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",321.87887120524636,3.9185618531348867,0.4526685916237037,0.1,0.0,0.0,0.13851171195185336,0.12772486695615395,0.1248296895695323,0.05872578720258484,0.06601814776660962,0.09807538498023699,0.0,311.7101,0.9138264122844986,0.13450418390437674,1.7532539900293554e-05,11.057326672650676,312.8043,314.385,311.8456
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",337.0013328298095,3.9317669239090383,0.8979897138271477,0.2,0.0,0.0,0.10812986386366723,0.14134892217743775,0.12089899680650161,0.06742410477569517,0.0694742479980379,0.10211135839151404,0.0,300.9916,0.9382939084941078,0.13754078967147804,1.7982464022555377e-05,12.534565373547597,302.1649,303.7279,301.1365
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",338.509261243987,3.4251272313650984,0.6315269743967847,0.0,0.0,0.0,0.18613548228581825,0.17098998572521387,0.1086336053842641,0.06180991133540272,0.07404985421339617,0.08675684208293105,0.0,355.2063,0.9925802583643434,0.14381856990244715,1.8262175644181415e-05,12.517511815953158,356.4835,358.2562,355.4045
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",326.8035547087343,4.004724627247403,0.46692881955459686,0.0,0.0,0.0,0.11978494519465319,0.1174725954671733,0.10108851533901367,0.06525204655390401,0.06349176001394258,0.08496406687794261,0.0,327.8381,0.9065917957995119,0.1372222816123593,1.7394598859165717e-05,11.052548826136109,328.9422,330.5273,327.9838
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",305.66089003375174,4.272149446370676,1.282642907490741,0.4,1.0,0.0,0.19466357185191457,0.1360299932978449,0.10379974492806952,0.06750390665140144,0.0753392873810359,0.12070813876612375,0.0,226.6702,0.8063865945320213,0.12610198765407651,1.713396118526215e-05,12.543816474425741,227.8361,229.1818,226.8486
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",361.5191555637097,4.495075330226285,0.2964236227605256,0.3,0.0,0.0,0.14713541064654323,0.08619149995915458,0.09516919143496774,0.06978498064295652,0.0730624860714712,0.09471278857585336,0.0,279.5216,0.8045384314198263,0.13157425026015124,1.7965164038373578e-05,9.732365756957021,280.5324,281.9927,279.6608
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",294.3443919163159,4.3490809433523765,1.3583674367588803,0.3,0.0,0.0,0.13751645781361807,0.1363466947927125,0.11935107310812476,0.06459048244378211,0.05721727397225677,0.08855066977683473,0.0,241.4912,0.7779175832444513,0.12671228866597722,1.6386888788823875e-05,12.424690563928849,242.6821,244.0201,241.6984
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",326.1316498581044,4.646556067556164,0.12822065307004693,0.3,0.0,0.0,0.13550227892330796,0.15105194693044244,0.09962743506479108,0.06027238207447635,0.06092857696798386,0.1105165620370886,0.0,260.2677,0.7860169659994343,0.12259191185091295,1.6719363099263574e-05,8.890449663802844,261.175,262.5568,260.3677
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",328.9155123732917,4.110385453884055,0.2565283185340508,0.1,0.0,0.0,0.12442824228543801,0.206246798695081,0.10499551103265523,0.07124651375839991,0.0757214362625578,0.09105083569910612,0.0,309.7605,0.8668130573893648,0.13657817775671827,1.8195650921255242e-05,10.114675898548002,310.7953,312.3414,309.8891
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",360.89581885874753,4.77718747298493,0.4931940433832115,0.3,0.0,0.0,0.17903131897674215,0.13029513944563945,0.12579309442080114,0.06121313467111994,0.07219189984217116,0.0943206488119695,0.0,282.8467,0.8538756885909251,0.13622614610064765,1.7746363635966237e-05,12.058842645312865,284.9361,287.5298,283.5316
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",326.08596688017525,4.7990845279213215,-0.04048430171569761,0.1,0.0,0.0,0.11250644197706083,0.15065340095343444,0.1255848283589091,0.0579295970308707,0.050725589325272886,0.10612110586957775,0.0,310.7858,0.9214299439186907,0.13124389223925637,1.6669601205189174e-05,10.62848851239605,313.0117,315.981,311.5455
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",351.423805565064,4.517401745837875,1.4508444284270228,0.4,0.0,0.0,0.16849888236200614,0.16701186444133778,0.1197611000081627,0.06019545820550261,0.06609791782747944,0.11095528506153905,0.0,266.2981,0.933388290697136,0.1356743441275141,1.7190952935136975e-05,15.27829425230448,268.573,271.1552,267.0112
