elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 q_cement","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Import, BIT, Surface",241.2898130713756,4.117139326666026,1.6057042368556824,0.0,0.0,0.15067364659513888,0.14040182760230355,0.11305918849332189,0.06095241187153119,0.06195018681835002,0.09003272838627276,0.0,272.1606,0.8681306555746382,0.1188135334877466,9.580502702300012e-06,13.878781172088573,273.3538,275.0913,272.5532
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Import, BIT, Surface",210.0328142771237,3.8568435259713274,1.8550437938502995,1.0,0.0,0.1456567776829705,0.14273101797504736,0.11063124265978522,0.07109982547234903,0.065032280357376,0.1025877916902835,0.0,239.6149,0.8415650029405818,0.11662932750616173,9.589076007608745e-06,14.411994976127671,240.8154,242.4388,239.9967
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Import, BIT, Surface",233.9264173549783,3.7789019441770133,0.8722729390807837,0.0,0.0,0.13791323436318642,0.1352678578657127,0.1209416538875115,0.06801286375096541,0.07956704987154901,0.11166689456983231,0.0,273.6554,0.8741671628459415,0.11793248017215635,1.0615174897857847e-05,11.7271393871108,274.6888,276.3539,273.9572
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",232.79067405792688,4.396720442000839,1.2486438353769311,0.0,0.0,0.16613103470251778,0.0847289426118106,0.10925935342344723,0.06477712338829678,0.06204014922726522,0.10496388878743007,0.0,272.6472,0.8899483321777493,0.11689444656853115,9.716926119844164e-06,13.095754316279908,273.8124,275.7217,273.0561
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",237.20192941913248,3.676176084079776,0.5355569109138062,0.0,0.0,0.18167167811167537,0.14403728537145977,0.114538902706045,0.06638067750172652,0.06986771619416562,0.09548165785851451,0.0,264.313,0.7792477884488983,0.11358896911697425,1.006418994045272e-05,10.104047172236347,265.3341,267.0874,264.6894
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",244.41210583610834,4.158614801735794,1.9381802416939733,1.0,0.0,0.1677278648477773,0.17638955885591395,0.10366241718228955,0.06694638171633245,0.0688161690448804,0.08865094134740792,0.0,264.4246,0.8836283085645427,0.12165422410225821,9.989346844761234e-06,15.29855139978945,265.7348,267.6099,264.892
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",221.9457765122379,3.6979658434741736,0.7152719586758612,0.0,0.0,0.16782486800758012,0.11702732907850955,0.12334953122270428,0.07274302674490365,0.06955405124338053,0.09585420805385166,0.0,252.2416,0.7644503626951697,0.11364478720004431,1.0116228079416327e-05,10.457036638264663,253.2787,254.9684,252.6166
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",245.6913819755863,4.091539427472995,0.8834762424688535,0.0,0.0,0.143793716760551,0.12654226809155547,0.12378452037486849,0.07127558453931125,0.0745247584115343,0.10176407115668448,0.0,278.3493,0.8664373533406464,0.11916300454327493,1.0636871376444922e-05,11.85357836446751,279.4612,281.3332,278.738
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",234.69940950395258,4.1597742355192375,1.0732587731456262,0.0,0.0,0.13009078779878364,0.11305791890495058,0.09333178714954038,0.06561406692095603,0.06061996086587115,0.08998598218465227,0.0,256.3342,0.7912612401881227,0.11370231124386203,9.335930272039568e-06,11.669678067245588,257.4225,259.1149,256.7186
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",223.51684620242432,4.594202953382852,0.34811526857821007,0.0,0.0,0.11574390561852102,0.1704048931776196,0.10848362815827957,0.06724453377668761,0.05965939954710087,0.08060955864123305,0.0,230.4583,0.6378746807060294,0.10685492954996552,9.182960749009831e-06,8.193286811355527,231.3608,232.7805,230.7895
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",227.22151970753234,4.5841016796130685,0.5069923537259866,0.0,0.0,0.12215407009030538,0.1496683448788667,0.10796421933126055,0.07421092382426142,0.07437310936778464,0.0866300700050449,0.0,243.7382,0.7012799113528796,0.11229185714226034,1.010941245060374e-05,9.269646593974977,244.7121,246.2579,244.0892
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",246.1555316426862,4.109752451948511,1.0569935160330415,0.0,0.0,0.17386792041685328,0.11555673270356981,0.11356741264482086,0.06174224158451569,0.06676629922411381,0.10861614071638727,0.0,286.9449,0.9233197389438312,0.1183683326350583,1.0070293913652724e-05,12.861318850412223,288.1004,290.1007,287.3514
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",223.18519030717363,4.4369816857816495,0.5036716942166197,0.0,0.0,0.17337922921903848,0.11801560597717801,0.10692707871759362,0.06950935211717181,0.06706294900858244,0.08517713386811895,0.0,243.2184,0.6934978761613446,0.11028536382202596,9.683169179462576e-06,9.249704920934175,244.1964,245.7737,243.5859
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",211.15648475027862,4.613204557326191,0.7529100830094532,0.0,0.0,0.1480913559385598,0.09971176194100106,0.1164403986298335,0.0630767977202668,0.06830424637168636,0.10260208370369676,0.0,258.812,0.8005462752661721,0.12206945978420955,1.1229797480534443e-05,11.595877111046502,259.8682,261.5455,259.1737
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",227.79632858849166,3.795127184641217,0.9585186406864228,0.0,0.0,0.13495056516697398,0.0944260802114388,0.07977482180092459,0.06751399340359321,0.07780998570901017,0.10792281272670547,0.0,279.2616,0.8891550050081036,0.12737795382174216,1.1762937298665662e-05,12.964314441163369,280.3813,282.1724,279.6249
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",247.91020755676928,4.001802576907637,2.0948751431253716,0.0,0.0,0.13001641415560417,0.12309407950604832,0.09966293669445678,0.06785903058582397,0.06447077257178604,0.10256619969863547,0.0,306.2387,1.0426985122912185,0.13624916995424333,1.1657077736674913e-05,17.698479572271395,307.6182,309.6522,306.6817
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",231.2379822237659,4.0480832914690215,1.8944433544826178,0.0,0.0,0.15149551146711523,0.14379909576932315,0.13369918570273104,0.06088239934885745,0.06122048624320937,0.1121879769820595,0.0,298.3129,1.0298030985298576,0.13308045764989082,1.1482478639220626e-05,17.053683327783514,299.6462,301.6832,298.7443
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",222.55445066366508,3.9035298084125327,0.7735222980327845,0.0,0.0,0.1554973476426169,0.1313398360707013,0.11395512827242643,0.07368685466079575,0.061943472352865715,0.09363548107344963,0.0,265.6289,0.7955975314986651,0.1241193691750048,1.1451737415818666e-05,11.75653399949329,266.7112,268.4155,266.0118
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",235.96723432474812,4.119709268151668,0.748474590274114,0.0,0.0,0.177864077301464,0.165921849301185,0.12104124048128034,0.06301255911525254,0.06408374241101142,0.11000175896420561,0.0,292.9098,0.9114752792683025,0.12661303848292926,1.1620459703224659e-05,12.907338435596808,294.0274,295.9649,293.2968
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",228.5385540377636,4.239835093728563,-0.06808646176061717,0.0,0.0,0.11086620264563932,0.11815525736206749,0.11388632531960613,0.06038279525916141,0.07127487007147729,0.08918468644936683,0.0,249.3011,0.6725854477037001,0.11726699615412885,1.1226016434155293e-05,7.908192000841908,250.1642,251.596,249.5985
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",231.49627011883362,4.175421184140853,-0.24255611599575222,0.0,0.0,0.12122921799688202,0.11057111482963361,0.08989651751409833,0.058737764532160494,0.05771458167905029,0.0909327519372414,0.0,248.6399,0.661204941612513,0.1121910569472909,1.0286762285706712e-05,7.328710324388828,249.4492,250.8778,248.9243
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",215.64115160714036,4.035185616354293,1.0479892522905943,1.0,0.0,0.14119806536466759,0.1299167603331882,0.12762988897271182,0.07000212318945548,0.05631344305783143,0.11366759820459035,0.0,250.2333,0.8343983938891788,0.11986892195340419,1.0626306410762626e-05,12.713527201808814,251.3152,252.9795,250.5843
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Powder River Basin, BIT, Surface",242.4123326884702,3.8760263099351175,1.2136434949074981,1.0,0.0,0.11794602064921361,0.15340573248246384,0.11209884389578875,0.06415251672437722,0.06635035460386343,0.09541985874208027,0.0,270.1232,0.8541332769843166,0.1254614501551839,1.11492973855283e-05,13.771461555204407,271.302,273.1028,270.5377
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",242.3373630282879,3.758217431828119,0.9193399565981277,0.0,0.0,0.16403044627174218,0.18288725546667747,0.12446602942051517,0.06253898332121366,0.07074729743045037,0.10346804801662965,0.0,287.2062,0.9337504834138461,0.12112057646608518,1.0639141683263874e-05,13.770758297155771,288.4278,290.471,287.6477
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",232.203399363946,3.611095395251652,0.8812889900374179,1.0,0.0,0.12844983763439155,0.13885236205412854,0.11576349271210223,0.07163420956373871,0.07158570354129726,0.10214674220222818,0.0,254.065,0.837016521775221,0.11704279618302252,1.0426396623767032e-05,12.691614591607749,255.2152,257.023,254.4759
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",244.39611878117407,4.036404550856061,0.42343698132709007,0.0,0.0,0.15341966435931748,0.1082623621829589,0.11032900796724177,0.054969078808560605,0.06483352413719481,0.08819412436958558,0.0,267.3688,0.7917871846926994,0.11380426134621573,9.808095709623657e-06,10.957108034610972,268.4367,270.2203,267.7706
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",245.73004682276638,3.743514990048378,1.2910250158439254,0.0,0.0,0.1526006446096974,0.1481018404613444,0.09955415616361021,0.06731208083529053,0.06437188799773451,0.09300716843395213,0.0,283.7847,0.9235131950327361,0.12179793302736157,1.022792369426699e-05,14.6948342766016,285.0586,287.0494,284.2438
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",249.76897751634425,4.044512808156855,1.4289029654760677,0.0,0.0,0.14033701945387259,0.14564020920315904,0.10109386310102506,0.06214424367296536,0.060225088150377956,0.12220881891818891,0.0,308.1173,1.0882181338344732,0.1239403893454453,1.0246305216325654e-05,16.373360397763363,309.451,311.7553,308.5756
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",252.17703595328294,4.045935757562491,1.8390844368753498,0.0,0.0,0.12479511874343285,0.11704550608044846,0.10557356085870566,0.06610236525706077,0.06335694612847917,0.08589194388448379,0.0,285.9814,0.9534731207904635,0.1254347819246406,1.0149527421744435e-05,16.480831787104787,287.3516,289.3417,286.4639
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",234.13421635104453,4.396576578860116,1.6706960656040297,1.0,0.0,0.11277677610427929,0.13754450984950842,0.1340224448592029,0.0640810400240338,0.07084486064668198,0.08238915076188656,0.0,251.7897,0.8448382403184151,0.12043038791582833,1.0035477538416147e-05,15.084488887037109,253.0854,254.8683,252.2546
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",232.4329400343559,4.58357569679125,0.6743553496821458,0.0,0.0,0.14881205133311234,0.09680631672641307,0.11838278927992259,0.060666247221878335,0.07184626219175065,0.09795477429440581,0.0,268.1663,0.8458425641675169,0.11684585797036827,1.0280421078535414e-05,12.189324970310919,269.296,271.1579,268.578
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",218.86022690145995,4.335896030312109,2.165978845045429,0.0,0.0,0.11703672740531487,0.09519020183822913,0.10288203549183786,0.06603793662879998,0.07173807616627097,0.1015803139596519,0.0,270.9199,0.9876739144621441,0.125147227551703,1.013459855167854e-05,17.60931495894897,272.329,274.3356,271.3989
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Underground",227.34159488051546,4.0332267913985715,0.8769266739245956,1.0,0.0,0.13037447439210195,0.16764065242587772,0.11217955684240968,0.06621114948321041,0.0658748921690486,0.09506354630119679,0.0,248.7471,0.8022868398480952,0.1146768490442906,9.987661460466528e-06,12.426463532259508,249.8929,251.666,249.1707
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",255.44563618395176,3.8423178508969595,1.2144401945514347,0.0,0.0,0.14290271794728798,0.13831316897021204,0.12276700956050968,0.0656879420083805,0.06439297478911,0.08994152748521902,0.0,285.2873,0.8999901830689555,0.1320447603766551,1.1468996699373804e-05,14.665455668130958,287.126,290.9294,286.353
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",248.95800977852755,4.490033542501749,0.8414528279793283,0.0,0.0,0.14653263681024895,0.12836381140343547,0.10917682975859207,0.05848072683939975,0.07027927575686482,0.1094702596652636,0.0,290.3589,0.9396422435683147,0.129028212508593,1.1379959964126034e-05,13.825370592527095,292.2268,296.4513,291.5006
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",213.78050090569565,3.9085762137692184,1.0415764770980027,0.0,0.0,0.1496473094275445,0.12341315229969428,0.10813537342702217,0.06523560959821062,0.0638091912464325,0.08659542095271724,0.0,243.1488,0.7686400698940397,0.1231301820998469,1.062223430930678e-05,12.788098192314758,244.764,247.935,244.0601
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",209.91058962021623,4.234134125872639,1.315289084656284,0.0,0.0,0.12769283363310477,0.12989171723066678,0.11289273300570592,0.057544200879986185,0.06950340047931604,0.07912350164745563,0.0,236.2015,0.7561219911466771,0.12373312154550614,1.051138054478483e-05,13.358960365827967,237.7992,240.7366,237.0638
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",247.0866515910747,4.34282519024404,0.9049426920269182,1.0,0.0,0.17085996846980064,0.12329577196196093,0.10505507946362934,0.0797490827723656,0.07022694663993781,0.11958773408575546,0.0,276.6456,0.9360154993707048,0.12944342583881163,1.192101801843573e-05,13.928948584517284,278.4941,282.6034,277.7535
