elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",347.9428684,4.32967741,0.253206056,0.5,0,0,0.144479378,0.067390255,0.112360071,0.063019219,0.076324073,0.090928543,0,304.8248,0.863234326,0.12648711,1.68E-05,10.55984984,305.9555,307.5251,305.0064
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",339.9600165,4.902397336,0.813404537,0.2,0,0,0.146054709,0.130541225,0.122645855,0.06331831,0.055896189,0.09068788,0,303.4801,0.906196461,0.1266978,1.61E-05,12.52997402,304.7488,306.3354,303.6978
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",355.1962631,4.150594824,0.758316762,0,0,0,0.112906123,0.155046355,0.121908814,0.064864519,0.072749606,0.107320353,0,323.9976,1.016209527,0.131902534,1.70E-05,13.18189776,325.2636,326.9572,324.1656
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, SUB, Surface",357.7498817,4.539168893,0.23166774,0.2,0,0,0.151432365,0.150622731,0.116051545,0.064595615,0.07224162,0.090634833,0,313.1519,0.882142294,0.12767135,1.69E-05,10.73648703,314.3073,315.9155,313.3398
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",347.6454485,3.948684135,1.424522705,0.2,0,0,0.148586743,0.140496965,0.110619482,0.062343347,0.067465084,0.085452714,0,315.7694,0.949498567,0.141948072,1.77E-05,14.78798432,317.2318,318.9453,316.0437
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",332.9104881,4.005295547,1.129849761,0.4,0,0,0.109009725,0.12594038,0.095924023,0.061285776,0.066480967,0.107195253,0,311.01,0.9937208,0.137397667,1.73E-05,13.98497511,312.3391,314.0305,311.2047
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",368.98236,4.152014618,1.255028181,0.1,0,0,0.135571087,0.124276561,0.128209716,0.066792308,0.063144637,0.082728753,0,325.6978,0.950350506,0.144486225,1.81E-05,14.32936808,327.1278,328.8576,325.9601
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",380.9609543,4.19105788,-0.679884306,0.2,0,0,0.112684326,0.166498117,0.092712252,0.074869433,0.063866371,0.103839178,0,325.0398,0.870620661,0.133189281,1.82E-05,7.789980891,325.9429,327.6011,325.1282
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",308.1551849,3.307997919,1.10567633,0.3,1,0,0.126898068,0.15140718,0.108866699,0.071919742,0.076425664,0.093630619,0,271.9669,0.842518082,0.133826489,1.76E-05,12.93909538,273.2684,274.82,272.2091
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",298.5316007,4.738624612,1.815610302,0.1,0,0,0.105573703,0.171471301,0.120152525,0.063408094,0.066888679,0.102704075,0,291.3683,0.981115804,0.138701796,1.73E-05,15.82316013,292.833,294.4727,291.613
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",317.8646705,4.248569935,0.124784237,0.4,0,0,0.16977198,0.151591613,0.127638275,0.07271626,0.064799514,0.111659533,0,303.9347,0.894277136,0.13321609,1.80E-05,10.45146489,305.0679,306.7557,304.1042
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",310.7606257,3.710224009,1.153556155,0.5,0,0,0.1650328,0.165307664,0.125116228,0.073114075,0.072196382,0.116420025,0,314.7571,1.023779228,0.141199146,1.84E-05,14.55157316,316.1762,317.9729,314.9829
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",340.9865544,3.879365363,0.110955982,0.5,0,0,0.156562406,0.159738906,0.123176503,0.066105048,0.070847355,0.097180174,0,307.864,0.858425553,0.135043416,1.81E-05,10.14801468,308.9864,310.6436,308.044
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, SUB, Surface",294.1753893,3.999907306,0.227886313,0.3,0,0,0.115105773,0.115526017,0.101198237,0.064465719,0.067208984,0.087537152,0,257.8615,0.712950171,0.124988349,1.68E-05,8.862367604,258.842,260.2251,258.0242
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",348.1926906,4.635258203,1.641946791,0,0,0,0.155965953,0.144313669,0.102443736,0.068668386,0.052904866,0.082658559,0,321.7991,1.030641841,0.144038663,1.76E-05,17.08098235,323.3343,324.993,322.0632
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",356.9767511,4.61105149,1.680633746,0.1,0,0,0.109274268,0.107720094,0.118942719,0.069621396,0.072146277,0.111895565,0,349.2938,1.21877592,0.152952796,1.90E-05,18.76034072,350.8459,352.6577,349.4782
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",336.0754593,3.983533587,0.730865432,0.3,0,0,0.098809635,0.099470471,0.112817796,0.065371622,0.065471556,0.08837478,0,296.6116,0.91131118,0.137777221,1.77E-05,13.09618101,297.7835,299.2623,296.7639
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",315.0633928,4.165386594,1.572231756,0.3,0,0,0.158908128,0.106496866,0.097615677,0.066755,0.065186677,0.105018272,0,315.4094,1.084318057,0.142595298,1.78E-05,17.2342505,316.9109,318.5947,315.6325
