elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Central Interior, BIT, Processing",263.56695978264355,0.0,0.0,4.007883841511767,0.8092964604437867,0.0,0.0,0.16192556669886377,0.11392189528342965,0.12080287212435148,0.0672292969623511,0.0697124528900135,0.1057380869219304,314.7505,0.9896336874056448,0.13352642805147918,1.1884848870399877e-05,14.317193519921133,316.0503,318.3853,315.2506
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Central Interior, BIT, Processing",247.42977259005497,0.5,1.0,3.7653434058709463,2.2869042382693783,0.0,0.0,0.130634835494133,0.11210720037909645,0.12133556348377589,0.06325497804991795,0.0705550552014994,0.12620012915457696,198.5284,0.8279382938962849,0.12058691872056207,9.723445613865023e-06,16.366215315503766,199.8608,201.5469,198.9822
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Central Interior, BIT, Processing",261.9404926035162,0.5,0.0,4.225280748411124,0.47198210105548816,0.0,0.0,0.09579041885750192,0.07993005252986696,0.10447216613807794,0.0634728580264274,0.05842834843435823,0.08308969281497619,182.8794,0.5872709806811441,0.1275429982516634,1.4217928930425116e-05,9.849732857296251,183.9275,185.185,183.2454
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Central Interior, BIT, Processing",262.73644154881,0.3,0.5,4.630724057649323,1.0458408566113482,0.0,0.0,0.1392816988557683,0.14588695842869567,0.11104410309587481,0.07023929285963833,0.06518807187366268,0.10168225956698225,239.7546,0.8028605587739177,0.12778516405851897,1.2044096913080207e-05,13.167222113370586,240.9701,242.7615,240.197
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - Central Interior, BIT, Processing",254.76486280793625,0.2,0.5,3.6852224441002344,1.1408790214971722,0.0,0.0,0.1649642701537547,0.13054840943255397,0.08595723725375867,0.061491119988672564,0.05756874085297305,0.10408272716924519,258.1284,0.8578800394949873,0.1246576721840794,1.0803241654804862e-05,13.817248452576678,259.3702,261.3331,258.5944
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",261.4734268506081,0.1,0.0,4.061306846919598,0.555988466645408,0.0,0.0,0.15119004529177962,0.11771425105798464,0.0978306073899551,0.07203629319988221,0.06986206943895037,0.09617827654790827,280.1642,0.8327104234258274,0.12854627348184403,1.268680584798211e-05,11.132866157709257,281.3318,283.2693,280.6048
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",246.8238860532795,0.3,0.0,4.533643512852903,1.0647536838250935,0.0,0.0,0.18458249081179876,0.14711737451569962,0.11572800010793516,0.07149894874377231,0.07598586835073963,0.10530874628205188,246.8781,0.8113915759985697,0.13423781137496735,1.4352144924239478e-05,12.71177435339754,248.1438,249.9685,247.3385
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",259.18057843005073,0.3,0.0,3.98204612755904,0.31426656119267316,0.0,0.0,0.08891718756168907,0.13456501221400072,0.10863925937984606,0.06716076600318532,0.07187983340864366,0.08543829967570622,220.6005,0.6379015820021912,0.12625674600144737,1.3713651180875991e-05,8.72824402060549,221.6244,223.0602,220.9697
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",276.02045415875034,0.1,1.0,3.8551939349556195,0.0767396767200208,0.0,0.0,0.16272891735793027,0.11844993876593975,0.10086794951143638,0.07239821784814139,0.06636719807796009,0.09125612638939602,279.8372,0.7728682920671002,0.1216695478321544,1.1634420311207999e-05,9.099111928716571,280.8902,282.7679,280.2545
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",258.22545729056844,0.2,0.5,4.741426786024078,-0.6226383803736938,0.0,0.0,0.0828657381860168,0.14872669417851841,0.12165138430371321,0.06618828981784558,0.0669543172220643,0.09202176310217167,225.3066,0.577257594306311,0.11345774787575973,1.175061472097067e-05,5.068607188250481,226.1005,227.4983,225.6102
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",255.93321438769422,0.5,0.5,3.995721987844998,0.04361428577485049,0.0,0.0,0.08507372854714638,0.11188917860130097,0.12534841300357308,0.057838276233077135,0.06552061329780796,0.09860085138764967,170.5596,0.5078224253081791,0.11144486884913021,1.1793491358338186e-05,6.477055265645704,171.4095,172.5619,170.866
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",246.38589953224627,0.3,1.0,4.879969053433112,0.8301768250038571,0.0,0.0,0.14294152439451127,0.11940409356197629,0.11353173192766465,0.06691557634693504,0.07005770610400923,0.10459083898999064,223.3687,0.7167074063195435,0.11586609004302542,1.0613508792649298e-05,10.439645756923857,224.4446,226.0717,223.7655
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",256.94250086428127,0.3,0.0,4.5335264898998995,0.8082284865851799,1.0,0.0,0.14526836914016406,0.11360102010720535,0.10763260305782521,0.06633103453707197,0.07062672117328815,0.10346013370007491,223.4379,0.7284351713425476,0.12744255584022363,1.3514711245273385e-05,11.109347006782114,224.5766,226.1744,223.841
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",252.64624977245666,0.3,0.5,3.7954927364421027,0.49174280087651745,0.0,0.0,0.06821968283729599,0.11521443730213289,0.09449704328979806,0.06392929383916385,0.06006368447942344,0.09568820602076646,210.9316,0.6453438929538091,0.11580018355627253,1.1159417608337503e-05,8.842667794655288,211.9073,213.3298,211.278
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",253.2671997657419,0.4,0.5,3.395449641465648,0.007523364287755463,0.0,0.0,0.16033842509405605,0.1436231255561078,0.11424904363493125,0.06662590007776809,0.06359479839246567,0.08743822343670142,193.2507,0.5429226163717211,0.11386055084277925,1.1911997397564884e-05,6.869721844570838,194.1532,195.4529,193.5967
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",252.54998819202183,0.0,0.0,3.571946206424741,2.143700737546701,0.0,0.0,0.08095079415537032,0.079844031977811,0.10222790145914781,0.06502663743766049,0.06890561612521837,0.0941570994080187,294.5869,1.0151562497080975,0.13602512368299705,1.1191484401962591e-05,17.57909942906607,296.5594,300.3824,295.6523
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",250.77971929256967,0.4,0.0,4.13838827774946,0.8603849418495126,0.0,0.0,0.12190139603635444,0.11283194181793314,0.09829172412838386,0.06316818367912996,0.06870991586232969,0.08943312801482328,205.5912,0.681890677003001,0.12972820640794558,1.3775467789397656e-05,11.512829332264984,207.0322,209.4591,206.3133
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",265.090804785284,0.3,1.0,4.726226227027258,0.21833022809161207,0.0,0.0,0.1392240332494922,0.08939766006017277,0.1203306023192654,0.07636127097379761,0.053631303184301427,0.10249317425856637,221.9381,0.6792875313080486,0.11293053197277046,1.0189495166640137e-05,8.906467059113071,223.3144,226.2569,222.7517
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",251.26472695911605,0.1,0.5,4.829303597156054,-0.06699878764715417,0.0,0.0,0.07284226824365805,0.1228517824641758,0.10022439652445114,0.06082958522548868,0.07154279047569521,0.09129650008130775,243.2569,0.6893856583756082,0.11812522213824926,1.109807280954248e-05,8.273625394297772,244.6467,247.7085,244.0935
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",249.36254243820764,0.0,0.0,4.168500240663191,0.14156505075140935,0.0,0.0,0.14872085829527107,0.1257221335543414,0.09562708433999112,0.07136288665277558,0.06274404043436932,0.09897774614297211,279.6489,0.8170944389044132,0.12199500380694209,1.109360996915484e-05,10.07808880599527,281.2425,284.9396,280.6399
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",243.74239633055262,0.2,1.0,3.793622308751422,0.3641717092122614,0.0,0.0,0.13543973732926362,0.11779683951352653,0.11224629156418175,0.0726524057476381,0.0723429052662887,0.11109289703376969,240.283,0.7633337997459644,0.11928585659104415,1.1102175414724499e-05,10.192686476393877,241.7946,245.0849,241.1775
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",249.46950942157693,0.3,0.0,3.7669564265460465,0.9507128524622612,0.0,0.0,0.15284929976910966,0.1676191488784811,0.11464681121941339,0.06852442670882987,0.07129990275347621,0.0954461931963414,232.1977,0.7660385156450957,0.13228870608418108,1.3642661825053166e-05,12.496264678332594,233.7692,236.6391,233.024
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",245.25859320023204,0.5,0.5,4.058827978827999,1.4196724788884278,0.0,0.0,0.11671478856775863,0.12349654413276819,0.11548574054989844,0.07156356412507155,0.06568895711461839,0.09020153222662082,182.0354,0.6658522751438363,0.12391259033911979,1.2110943489920015e-05,12.67852885724167,183.4588,185.6266,182.7061
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",250.27618461111547,0.3,1.0,4.041460540802675,1.852214801600129,0.0,0.0,0.12914053403579243,0.14689472773016754,0.10073602985984005,0.06658414493364648,0.07459924331507924,0.10649349655550806,235.0799,0.8611982991387304,0.12518872446420495,1.0595473988916753e-05,15.316915098225415,236.7993,239.9551,235.9811
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",265.1707907015206,0.3,0.5,4.205135610578806,1.0681581161586933,0.0,0.0,0.1004474704406157,0.13844181679742487,0.1074352582915279,0.07111427735726694,0.06826122366523249,0.0917787750330787,230.3998,0.7590682454788138,0.12718401043654476,1.2141538341936499e-05,12.44155971509626,231.9515,234.8057,231.2202
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",268.83138050963515,0.3,0.5,3.823070031872784,-0.061439348478488864,0.0,0.0,0.2013872970631791,0.10095969471000804,0.10409170214110709,0.07808079753351505,0.06719479266871911,0.11543903740517111,232.9205,0.7224384544012725,0.11267643575046118,1.1108371976386787e-05,8.797037828037473,233.9313,235.8191,233.3432
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",250.81479041995243,0.4,1.0,4.4250828184435145,0.8994268427379747,1.0,0.0,0.17362088384491453,0.12327945258650208,0.12914026357221528,0.06807987735869504,0.07237433153421097,0.11503747945343366,180.7606,0.6493993537516016,0.1034205827259699,8.635146291353237e-06,10.41546343892248,181.7709,183.2494,181.1366
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",243.73516213686878,0.4,0.5,4.067043232654629,0.9012154390802132,0.0,0.0,0.1413561245014179,0.1352102491798927,0.10193301425706112,0.07907712894388501,0.07626573055081375,0.10553336797079908,196.5615,0.6856371133591349,0.11530961881409098,1.1157912909059132e-05,11.24511859864864,197.6625,199.2218,196.9686
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",284.97683401264425,0.3,0.0,4.435726416098544,0.5182383845818448,0.0,0.0,0.1664789798927635,0.16218281710063434,0.11375200774658538,0.06638297529901063,0.05943583072146212,0.11396802611772708,252.0845,0.8272401611139757,0.1236377557432197,1.2505312609405147e-05,11.63706630933723,253.2567,255.2667,252.5408
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",252.87302620131805,0.1,0.5,3.8260763137017264,1.0772293626804985,0.0,0.0,0.12223873849427794,0.11229345752234474,0.11599520191858173,0.06158422718630616,0.0637744265982686,0.09282740042525722,253.4697,0.8164289219003098,0.11657966858673381,9.652308386651785e-06,12.627174056194034,254.6563,256.5652,253.925
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",265.4137811101546,0.3,1.0,3.9852432158572513,1.1917473286220646,0.0,0.0,0.14115824632186957,0.11411806638326806,0.09955935372954526,0.057979363667986505,0.0661163555937704,0.12255429710894249,233.7129,0.8395644925977834,0.11015963613341546,8.67677061083786e-06,12.903724750230127,234.8744,236.806,234.1478
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",257.7087845550461,0.5,0.0,4.231896931217083,1.7514001165394528,0.0,0.0,0.11531163178969843,0.1532994300700824,0.09901676267255348,0.06297064859161014,0.075742953889909,0.10319522968805997,199.3827,0.7701843808783285,0.1306617836484372,1.3692334754410473e-05,14.936788642660895,200.7049,202.3023,199.8376
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",254.29821525131703,0.4,1.0,3.628596173557904,0.14138575038592383,0.0,0.0,0.1224927406069205,0.1287507931295902,0.10918707683212465,0.06072732696696265,0.06350361032946653,0.10198477208321587,176.7547,0.5528299172682756,0.0966746496200213,8.016033650369928e-06,7.240611192851269,177.5874,178.919,177.0803
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",246.17609596978173,0.2,1.0,3.823497790524005,-0.14874792170599316,0.0,0.0,0.1391888302471531,0.12562576907835338,0.11872498826274816,0.06047212052629568,0.06393304402495342,0.09064676225837484,209.3741,0.5897648502062665,0.10105948895786929,8.62071696159578e-06,6.897208155316695,210.2319,211.7569,209.734
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",256.32758521248877,0.4,0.5,3.788903444717693,0.8014963786750868,0.0,0.0,0.1616264991669297,0.15241534833261913,0.10608486251586095,0.07697593119473617,0.06790682792580212,0.07880533745958543,190.3379,0.609107018824909,0.1134189526267551,1.0821905261740146e-05,10.31570873026173,191.4126,192.8709,190.7572
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",262.58277026869933,0.5,0.5,4.0030053527629255,1.2508018542270902,0.0,0.0,0.13523499614423282,0.14589646380491916,0.10800222164682521,0.06842319517121903,0.06005987773974483,0.11674243788072973,186.0948,0.6827540974901246,0.11265865484796454,1.064342512757967e-05,11.368288040208663,187.0994,188.2937,186.3851
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",269.6874912537167,0.0,0.5,3.7133846173175686,1.8532453474469635,0.0,0.0,0.12419524106826282,0.13328528958531607,0.10525639374840445,0.06721006856131911,0.06874741769973998,0.11227894984586687,310.5427,1.0733311704668258,0.12625388157899928,1.0131226285405229e-05,16.271016079445193,311.7583,313.5922,310.858
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",255.4262929813957,0.3,0.5,4.146108290027576,1.7498578510141138,0.0,0.0,0.14037674742593845,0.16162687786640934,0.11413925735988102,0.06467814241422404,0.07278316972574081,0.0858049736277319,218.6796,0.7489681841226945,0.11838778662512102,1.0400388806676615e-05,13.365864837397972,219.8201,221.1651,219.0288
