elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",141.98502242891865,0.140047172599134,0.1631401315364728,0.11288659202310637,0.07194853100784561,0.07242820241865505,0.09623732785306127,0.0,290.7994,0.727925017331898,1.3954273301661249,1.4108915077721181e-05,11.588084390459478,298.8495,321.5947,298.2065
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",199.81956249955624,0.17586853647883477,0.16627315163354728,0.12831149906726824,0.06356884713408793,0.06810219248262936,0.11362689936618538,0.0,357.8795,0.9483401701501993,1.4046662911713423,1.4792505949443848e-05,13.688886512869887,366.0907,389.134,365.281
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",175.5144435995465,0.1562452683869766,0.1728260390322754,0.11163726134445522,0.0681194935447645,0.06447407084103615,0.09560861919506816,0.0,321.2489,0.8061390596736875,1.398666490532915,1.4112036470148832e-05,12.325991936694889,329.3652,352.2239,328.6609
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",203.39951215954545,0.11779509125190749,0.13220474463638573,0.10871764682083608,0.061161853819592514,0.059735585919039144,0.08070242542813423,0.0,330.2843,0.7927477467201298,1.3989574165787713,1.368078192611037e-05,12.130995115731485,338.3837,361.2227,337.6961
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",172.5567155746337,0.13165074732606327,0.17845057158129402,0.10650730061450842,0.05348560392880861,0.07868982449684678,0.11175445055702332,0.0,322.6689,0.8445926150239564,1.397364470466154,1.3851607073483122e-05,12.519777842608821,330.7685,353.643,330.0561
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",177.22582563758988,0.13987693286804503,0.12663952060062636,0.10285022321073727,0.05884806726275144,0.06335707699983799,0.09809389688056448,0.0,319.3183,0.8049103564391648,1.395629319268399,1.3448074157248915e-05,12.158683701315729,327.4096,350.2467,326.7202
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",172.19040251599748,0.16754388973935838,0.1581038786425161,0.1113303473738998,0.06318549572036304,0.06497134418608806,0.10952303499897155,0.0,325.4819,0.8457702426855445,1.397642693057235,1.3921755506094305e-05,12.611139458329774,333.6098,356.5057,332.8841
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",170.96834433508235,0.1428386108186808,0.1507558489273478,0.11567538561352697,0.07484787112819138,0.07145139082427572,0.1324409973982973,0.0,337.2623,0.93008760597116,1.4031992881443998,1.5011625515376896e-05,13.434083770904289,345.4157,368.3995,344.6368
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",172.53257488735844,0.14329208174911923,0.17075910922762674,0.10732632461728722,0.06654510208306273,0.060662383414340375,0.10139758698337337,0.0,301.5406,0.7453655672338134,1.3959635647207354,1.313090079120972e-05,11.805134915413525,310.1213,333.5488,309.2265
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",174.88889152915658,0.14210861767955443,0.16306694818543507,0.11395291671360543,0.067066921532818,0.0701337011209644,0.10900654437948075,0.0,310.0419,0.7859841062225793,1.3992562375456403,1.3731610503514858e-05,12.24875973078435,318.7013,342.2425,317.7506
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",176.5918126946162,0.1625817713108225,0.15132040729647983,0.11859311088675473,0.06086048255979344,0.0710570050718158,0.08548902816175964,0.0,298.5992,0.7039250604513382,1.3971117709618304,1.3300107771224741e-05,11.61846933306706,307.1201,330.4475,306.2696
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",186.104177414184,0.16645316948605107,0.14342544274601132,0.1011732117549741,0.06753024535080587,0.064397723070375,0.10304817729691801,0.0,317.4362,0.7918509072083527,1.3995040671051016,1.3517490013198027e-05,12.423261991607319,326.1436,349.738,325.1704
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",183.24841980700612,0.13967818264621965,0.12058176027298805,0.09882341222606647,0.053665339766966275,0.062205159052238265,0.13341403055288342,0.0,326.7125,0.8813643415897348,1.395925766068481,1.2786612529220241e-05,12.84486300582935,335.5693,359.4015,334.4932
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",198.88680779890956,0.1604170442943386,0.09708707658747326,0.10954151601171813,0.06068612969150635,0.0667887007114234,0.11008220634761715,0.0,332.5482,0.8494712171240364,1.401094257284444,1.3552273183319495e-05,12.923103966185101,341.3755,365.1436,340.3238
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",173.49408962282342,0.13367746210826914,0.15778407863283778,0.10496401444321432,0.06006135135165519,0.06670710095798323,0.08980071212260067,0.0,294.8113,0.7031509025668317,1.3947653361718513,1.292108599811911e-05,11.393388271526055,303.3008,326.5992,302.4664
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",165.08032078178113,0.13267489749305938,0.1197114546391476,0.11367260952337742,0.06986376699746918,0.06549870843494132,0.10515505691855448,0.0,297.9009,0.7446597237987186,1.3969889715882589,1.3505606865404544e-05,11.791719979334117,306.4622,329.8682,305.5742
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - Import, BIT, Underground",174.01315007417986,0.13396458214097895,0.13460473360077427,0.1085439064156316,0.06628123732221634,0.062029717967037386,0.12404876942657214,0.0,315.1101,0.829685402901905,1.3976303571975417,1.338031643582559e-05,12.48408128789133,323.8486,347.5118,322.845
