elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 total_cementitious","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",271.853738007072,3.966119677689595,1.3536719059408397,0.3,0.0,0.0,0.17474020434055396,0.09910683767032435,0.10253317979647036,0.06458533083231512,0.05499425994696133,0.10494225861844404,0.0,279.0654,0.9316916035127534,0.13239182066868246,1.6812609891966236e-05,14.263261739318821,280.4175,281.9563,279.2892
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",303.19257228380536,4.693993053607262,0.21249085768881748,0.5,0.0,0.0,0.10361371493900606,0.12076053184889188,0.1133850106502566,0.06611000287675566,0.0663879074024457,0.10760145055191414,0.0,283.1906,0.8599021839228872,0.13135636988383062,1.7748343861412526e-05,10.128809411923504,284.1892,285.6498,283.2967
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",316.13561142930047,3.9269954735683252,1.3973093392346851,0.3,0.0,0.0,0.1453060890215203,0.1084084052277564,0.11418014238702781,0.06613550305176218,0.0728011652279849,0.0952038556083174,0.0,307.1353,0.983421054320337,0.14313126379491786,1.836592342491607e-05,14.961725294012428,308.5469,310.1815,307.3634
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",291.4061435765996,4.291450409083278,1.2401385343121722,0.1,0.0,0.0,0.16694172566512044,0.13098017677104898,0.09616652697198466,0.062063898276908724,0.07206008121513563,0.08327951903336951,0.0,279.8389,0.8612196337020117,0.13589012219802182,1.7516962332833365e-05,13.448137876431083,281.1721,282.6775,280.0853
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",262.6001942389294,4.291832515350957,-0.1172348754491247,0.0,0.0,0.0,0.19930150586533696,0.1534420753224189,0.11576744978607463,0.06546404659745007,0.06679142727571027,0.08487879082034054,0.0,247.9176,0.6690909730619652,0.12314424370243678,1.723518294312031e-05,7.803620248875127,248.8586,250.1886,248.0883
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",283.8532223558933,3.619799577005354,-0.16097583385313996,0.3,0.0,0.0,0.1032940160518258,0.17304580812948128,0.09852831641840895,0.06195603079837993,0.06669850968057099,0.10154149350058186,0.0,257.0317,0.738698158518383,0.12367820809209999,1.701814797993567e-05,7.888571590331011,257.8698,259.1858,257.1194
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",240.7850798822905,3.8030232897705876,1.0622213059601984,0.1,0.0,0.0,0.10673800876400802,0.13817189865125606,0.1162982686250324,0.07044660708347587,0.07405844678860761,0.08079468408492983,0.0,231.4838,0.7161167512704694,0.12891160445104535,1.7216809448196156e-05,11.26061613808088,232.6057,233.8789,231.683
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",295.9675675082885,4.161784182438382,0.4567809949806127,0.1,0.0,0.0,0.08547770116356934,0.16407345887529107,0.0872138146947809,0.06322869882941805,0.07704463671683719,0.08318660682064218,0.0,259.6273,0.7423551995572792,0.13011025505135715,1.7406021070052013e-05,9.76199907520136,260.6211,261.9425,259.7718
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",294.87660341334856,3.961784805739879,0.6210779562424783,0.5,0.0,0.0,0.10807283078129495,0.11052747724282339,0.13291007195325946,0.061958302174276364,0.0746805597309887,0.08959913493751163,0.0,270.9994,0.8050869426525123,0.13380773941895782,1.793192768857862e-05,10.897321470075829,272.0891,273.5003,271.1607
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",276.8972082732719,4.075401333599144,0.8554294434319529,0.5,0.0,0.0,0.1762426656664252,0.17374627154274042,0.11265379630386405,0.059897998170887964,0.07246397775325657,0.09756772833215789,0.0,268.4673,0.8635913911092956,0.1246065470242596,1.605588497773736e-05,12.960049906783814,269.8527,271.479,268.7566
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",277.47327233178163,3.743307470509786,1.2780997908080856,0.3,0.0,0.0,0.11301074958070798,0.11370570033935241,0.11310706539459435,0.06263939821438043,0.06563261950143924,0.07945252838764534,0.0,250.1505,0.8001367033932587,0.12440881923587477,1.5512258803966566e-05,13.378342580883189,251.5038,252.9627,250.4339
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",275.56546247542155,3.7936267708197393,0.3780682151797471,0.1,0.0,0.0,0.15768217553292835,0.09823209060116912,0.11946149481970797,0.06504339018707564,0.06553502198173893,0.08900969114282783,0.0,252.2964,0.757106735490739,0.11988524102078722,1.5817053998664828e-05,10.551090531912871,253.4862,254.9734,252.5452
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",291.6946121925505,3.785260852746471,1.754324525077978,0.0,0.0,0.0,0.11062704467103751,0.12668132219214367,0.11261749149664675,0.06963884910429538,0.07503033829442358,0.08011891131826185,0.0,268.7662,0.891883828706572,0.13246268628709187,1.6335198810099533e-05,15.73406651002783,270.298,271.8727,269.0851
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",266.2764787232883,3.9079379296304166,1.7886612947009242,0.5,0.0,0.0,0.12633652603879775,0.16948973564378805,0.110067456502803,0.0708487830680042,0.06787927965250808,0.1036405721652738,0.0,268.048,0.9576462849803193,0.12984119727999913,1.6016035383820206e-05,16.284046148857115,269.6247,271.2826,268.3622
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",262.63903136860233,4.219211714318681,0.9045934173510634,0.2,0.0,0.0,0.17711985299726668,0.09913185777285521,0.11074941225543536,0.05973501872662709,0.0691371957077203,0.11176796380394649,0.0,266.5048,0.8986233223508601,0.12310103903510469,1.5833269012799205e-05,13.292716885313789,267.9077,269.5678,266.7868
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",291.71465614431287,3.9102199305868086,1.025726138797816,0.4,0.0,0.0,0.08833271125277689,0.20617057427550273,0.11667363678166526,0.06484894539159043,0.05957267376045658,0.10648503833151614,0.0,272.0112,0.9145991361638528,0.125513023679093,1.574815484368789e-05,13.492922802428929,273.371,274.9978,272.2589
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",261.5794634417334,4.073361985500147,0.6218673708224448,0.0,0.0,0.0,0.12459420579328168,0.13563242774434478,0.10953508177704822,0.061154335026405965,0.06341666196652482,0.09361913467479938,0.0,241.1674,0.7597299980502328,0.1179257880947605,1.5263699740323714e-05,11.030536394706168,242.3555,243.7935,241.4055
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Rocky Mountain, WC, Surface",297.26107326118444,3.5783642589783184,0.5779923042234947,0.2,0.0,0.0,0.13032844234060761,0.1252306635811985,0.11678572205989986,0.07087473817434814,0.07076211498952197,0.11682663241551033,0.0,288.5146,0.9546072460770529,0.12764352399597545,1.6713283322661814e-05,12.835560662517233,289.8733,291.6281,288.7594
