elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.07595013115460528,0.2022637655527951,0.051902194425527265,0.037622052443809284,1.0206645018947273,0.6284535312433981,0.042490474258409044,0.47702023291502926,0.010083602682960408,0.5072799212012881,0.11945807688859338,10.08505751659854,1.288334926092351,0.009556715836803457,0.03245288651498972,0.15024647186445853,0.05471375154513561,0.04665335437749978,0.046268112210275034,1.2891239532385954,0.13538557846102817,0.3167594019289679,1.86713176579625,1.5809,0.0,0.0,0.0021498297839531453,0.00013231947535044932,1.853813297613115e-08,0.04371623087846861,1.5864,1.6009,1.5853,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.06292944804643306,0.1692792825872308,0.059837138387930706,0.04410060991203203,0.9444556356152899,0.6344098075429982,0.03547641370528958,0.5376861163235899,0.010428537823494862,0.5111034725561436,0.12019910078393914,9.948164266694654,1.3195821145186368,0.010003047237339309,0.04660159280386372,0.15060876792142602,0.05191846509833841,0.08185189206369552,0.06900854459444648,0.9872956071853769,0.13000554815263266,0.35192952229520247,1.5314147748255937,1.4713,0.0,0.0,0.002182983324411983,0.00013302114763851975,1.8843992782795078e-08,0.04424798334807134,1.4769,1.4914,1.4758,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.0573140708472179,0.1730094981945341,0.04596691759489138,0.044310382452455305,0.9538849307200102,0.7610185525394682,0.047776611892609115,0.5317754505252341,0.010168413682004277,0.48822444593797754,0.12220866029777844,9.78243685783188,1.2749046470975214,0.010084735311348458,0.048958251498999586,0.1548568001786705,0.06045338835440853,0.03150119426030027,0.0693914541092939,1.077653362227551,0.11213695875539274,0.41922022593131547,2.0099792777195393,1.2698,0.0,0.0,0.002056156277220617,0.0001213267539706346,1.805538295026377e-08,0.041328885198130765,1.275,1.2883,1.2739,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.07644189022637463,0.19937543309976088,0.05023446730782582,0.042744572293180974,0.8559358041057507,0.688461418388473,0.029899262818136346,0.5985140659098273,0.010230641246517859,0.5021235753499357,0.1259015707744912,9.576517852875309,1.301577329915198,0.00999071982709419,0.02571870440484177,0.1493297887748161,0.12630154035241226,0.10134052211860198,0.07190535171102899,1.1727901429695304,0.11124924544872833,0.378695496129578,2.295345721663586,1.5083,0.0,0.0,0.0023167461601092147,0.00013668883918891773,2.017292748526574e-08,0.04639085323401801,1.514,1.5287,1.5128,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.04715924011636211,0.1680539503155158,0.043263183436251317,0.037253818205320935,0.8623376910430152,0.5541536762974043,0.049761656908311136,0.4225364013273196,0.010099032880895616,0.5016666150159308,0.11457865119869778,9.940316787750898,1.2497840745422109,0.010394407308250666,0.0391304051137997,0.14415979594499093,0.08244777874278793,0.06657567997058153,0.069201094038393,1.1854060929506305,0.1286060341706993,0.2660905915530898,2.3787185979298475,1.5423,0.0,0.0,0.0019935032779776823,0.0001275222541772891,1.7181891804546532e-08,0.04087399772001938,1.5475,1.5613,1.5465,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.03669742142266764,0.20276419306526883,0.045934846664996115,0.03501569374587756,0.9600576768916174,0.8252365949505795,0.04746132883036886,0.5281340860382654,0.01033418302120453,0.5314205102500681,0.11976770586752294,9.872404524164313,1.2800827647700004,0.010299514991785337,0.020133174128211525,0.1523678958579093,0.07362583381088483,0.0731479069470286,0.06588172410980918,0.8396143703079875,0.14278775569935553,0.28880010815954765,1.5909699354346767,0.79,0.0,0.0,0.0011337574169479605,9.421025599049523e-05,6.706058835979788e-09,0.03840851119197884,0.7957,0.812,0.7953,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.03375323582842199,0.20578049785589217,0.04165142962493408,0.04138277092201399,0.7601729356989653,0.6091484370592197,0.03300355341917505,0.49566067576894157,0.009504726903081257,0.510664978360326,0.11946475760558584,9.896873843274609,1.2903405672918966,0.009682292079714544,0.04036931157699718,0.15152277641377443,0.09209868267064024,0.07838315309127497,0.05454973721637292,1.1280588467418324,0.13031702184324218,0.2952696491910994,1.6749519657319052,1.2228,0.0,0.0,0.0013101902654220178,0.0001104792225695354,8.230037189576064e-09,0.041663109160591294,1.2296,1.2494,1.2292,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.030411405652200428,0.18020317544331244,0.055317714010148476,0.04164608017279372,0.8040511038572108,0.5667668381286198,0.03714539315381093,0.4279145768029255,0.010368448328840115,0.5066320113791234,0.11614670805308785,9.915800012002732,1.3181068598163919,0.010307374145599317,0.03406009281216151,0.15163430531948824,0.08779151553652444,0.04929309587444831,0.08920880219293381,1.168240652901789,0.12978301061509825,0.2779372971605492,1.5585016065396506,1.302,0.0,0.0,0.0012945009536528668,0.00011007460449948616,8.455076913921961e-09,0.04010333585964058,1.3088,1.3286,1.3084,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.02347081865057729,0.1701223998051842,0.05984617488968993,0.04052247711771533,0.7507031494637593,0.5748137056239131,0.0245238562706327,0.5449188520537984,0.00999815045253665,0.4972929961537054,0.12308086727315118,9.746239699173204,1.2416285812325445,0.01027965691242389,0.03244795486649202,0.15700694544322755,0.1128827730252174,0.07608556219289604,0.10829546672313661,1.2241276426876142,0.12447044898743205,0.24480553129145843,1.5406430423433313,1.319,0.0,0.0,0.0013537232695519862,0.00011424393399505283,8.551687652728776e-09,0.042817775511580614,1.326,1.3465,1.3256,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.03199191741527854,0.1845097770177504,0.05792591695847767,0.035993805577896255,0.8844907153947075,0.6920935432604056,0.035632185736433286,0.5790079229874667,0.010270596047664018,0.5118145447857164,0.11628674365958985,9.900741380085183,1.353156475065496,0.00968593714779757,0.02502831639118607,0.14833118794969616,0.12605825414058275,0.042183961986262855,0.0980054099909769,1.1485494512622176,0.09492384961323384,0.3005664995005328,1.4852144004446552,1.1187,0.0,0.0,0.001289105726682169,0.00010782281516135123,7.788558697263855e-09,0.042270008897956485,1.1253,1.1444,1.1249,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.07430452868122213,0.19264295547762622,0.04419080019648392,0.03373903388447187,0.9655684897676933,0.735641304166929,0.027547143078918042,0.4810180822962403,0.010014395021005387,0.48763653019437364,0.11580602909169438,10.12446103798604,1.2880142461739914,0.010262641779795991,0.03765934612615998,0.146722360328259,0.14772106531092566,0.0696849383371055,0.09895156148072097,1.2058886858730544,0.1236730155545227,0.23344665537680453,2.142487297728997,1.0226,0.0,0.0,0.001218624312276165,0.00010242520697822062,7.534799147443218e-09,0.0399121220651805,1.0288,1.0468,1.0284,mca
