elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Processing",0.07258684173320037,0.1866821671570827,0.04098021320374655,0.03914322711919535,0.892300272779142,0.6998107595314516,0.023645954684959045,0.5297026617442667,0.009786774663517352,0.5313102594653336,0.12343269883149882,9.47167760948554,1.2369066777453464,0.010230452343362926,0.02526896049671777,0.13389422012239927,0.05590932531497154,0.05635093288436599,0.09544727665038988,1.2670166257466593,0.13317780891773487,0.415363731332297,1.5653403354240365,2.5021,0.0,0.0,0.0016086172150741927,0.00013276185264072255,1.5921928587353804e-08,0.03527845682584659,2.5195,2.538,2.5164,mca
Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Processing",0.03700865874177147,0.1869399178781011,0.051554978654904514,0.04181975564721139,0.8555991005511956,0.6067134300312139,0.04993202796561049,0.4372530702062581,0.009832263179129845,0.4862500600472621,0.11542154682401341,10.294277822609672,1.3264924909248896,0.00980093245469323,0.02950930686505145,0.16938884879848287,0.13250211171698406,0.08482490405666747,0.05681044940930742,1.192803394119953,0.12937779885242123,0.24120559004611475,0.961251002056557,2.217,0.0,0.0,0.0015642795598928894,0.0001293053374897444,1.5473314023171e-08,0.034238821198322826,2.2341,2.2522,2.231,mca
Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Processing",0.04576001931912799,0.1863070690798722,0.052939511920772134,0.03507746736106519,0.8457253648162637,0.6095636943145435,0.0165441996784845,0.579215289087466,0.00981589795422547,0.48596776142357834,0.11401614848375351,10.189614265207355,1.3043214366297808,0.009841180499692518,0.041981227263525586,0.16283566604128147,0.11902884715350716,0.05428386189577836,0.07393654860311515,0.981232017616385,0.1260422060169961,0.3287259465812647,1.4746053894689914,2.1145,0.0,0.0,0.001574134587146082,0.00013017139222807218,1.5592889095966448e-08,0.03442024402521473,2.1316,2.1498,2.1285,mca
Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Processing",0.04779488362141425,0.20342747262309788,0.05608092051558032,0.034416792407569285,0.8279868203545986,0.6024390429380575,0.014194851361826228,0.5052023401301957,0.009731000353353886,0.48469302595687336,0.11895130923243279,10.006570525957336,1.2843431495289799,0.009968471060742185,0.03047302285608587,0.1724238727926353,0.05522857556615053,0.06695609908409433,0.08159669807404035,0.8728016363868782,0.11360307518352739,0.3129174378852786,1.837551510947105,1.8971,0.0,0.0,0.0015321884600745835,0.00012560447113462879,1.5315639686464393e-08,0.033335330578269026,1.9134,1.9307,1.9105,mca
Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Rocky Mountain, BIT, Processing",0.028690003431197146,0.17438598880726547,0.04636561540364697,0.0423891632651101,0.8589281201560366,0.7002576822057601,0.04482739793034917,0.5082005292034507,0.00961291024405319,0.49290981550497276,0.11718065014656054,9.895119332195607,1.2573863352587584,0.010016085361679899,0.04391526492484106,0.22947245918010722,0.13380385399761802,0.06611808693344716,0.043443640156374766,1.2392436975543504,0.12342160454142789,0.2604114614155853,1.939352281718968,2.1184,0.0,0.0,0.0014682015209347926,0.0001214692545707341,1.4736047149188555e-08,0.032173703819028794,2.1344,2.1512,2.1315,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.05686447578106042,0.1858088583179556,0.05223584370822332,0.03835060713147415,0.7521665036271685,0.639143699705196,0.03120256928519983,0.5133792328444515,0.009723721377461142,0.5161527849136562,0.12466749456142466,9.682308203745581,1.3323310938859931,0.009635583337864248,0.034856723285137364,0.1774984573910989,0.11767672229753962,0.05996349997642341,0.10756097643013796,1.2912882679369742,0.1438970148786983,0.2830281479417948,1.5666068742942523,2.327,0.0,0.0,0.0014693317158957378,0.00012114259331496638,1.5842159386126614e-08,0.030565044824316906,2.3333,2.3392,2.3313,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.05596253549126118,0.1795562930151637,0.054381360556625805,0.037203521246289416,0.7855712187366873,0.7361471193260056,0.03416155760432572,0.5981259263461038,0.010342761138981834,0.5069875849362425,0.1231889958200351,10.226222688457218,1.260248857051756,0.009781417585582887,0.04347138082956983,0.1314508428493235,0.08060932691612308,0.050647665513788985,0.08264588534906901,1.1397036583041573,0.12961435043533795,0.31408733402686917,1.8021824586659418,2.222,0.0,0.0,0.001435662701037986,0.00012041906062079538,1.549943666674508e-08,0.03010791477117578,2.2283,2.2342,2.2263,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.05637270804154316,0.17341885022294054,0.04390942492251689,0.04395076486508228,0.777417358242928,0.6998291641233187,0.019227153446967724,0.5303565532495235,0.0096380258329883,0.5052412536316089,0.12247303838795236,10.09957343143398,1.275419347965554,0.009901592593962928,0.032477995698342525,0.13224580147692844,0.10780687232368252,0.05889450264582281,0.10917481979367515,1.2159984416144765,0.12711483242276483,0.4164771413941023,2.108136053678465,2.4622,0.0,0.0,0.0014940932260186187,0.00012404263373744646,1.600534206803439e-08,0.0311807185048605,2.4687,2.4747,2.4666,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.07374147302415382,0.19173614341998896,0.052846793967137345,0.037127395994352344,0.8426063751509787,0.7619557560534311,0.03297205885164111,0.3614921692319201,0.010430430574478877,0.5136088370214735,0.11586141123308079,9.909556569421222,1.2424208415103695,0.00982504082649923,0.03143523409480549,0.20644148356861577,0.1301272510639669,0.07523675978008956,0.04879834269186298,1.0073748797538251,0.12985348463886098,0.24685499666504773,2.164309139694373,1.9702,0.0,0.0,0.0014019639997615357,0.00011829250142117377,1.5164666787083668e-08,0.02967305158838893,1.9765,1.9824,1.9745,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.05240835851766368,0.2127715152653314,0.04190922021143147,0.032734684171653226,0.8802790172912245,0.6996292951149299,0.010262082329929116,0.4388424561065413,0.010451464875428198,0.5012097741299938,0.12042655865585856,9.497231400569266,1.2861450907742737,0.009599991258200397,0.026422027688492077,0.1561944732706809,0.08515173920434427,0.10603855230782418,0.053731001511768614,1.345323281025328,0.13148721298592475,0.2916030193716184,1.3848360764279923,2.3445,0.0,0.0,0.0014367110287949734,0.00011964699447872642,1.5370738242975922e-08,0.03032881451277663,2.3509,2.3569,2.3489,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.052654426751254445,0.2175661694774166,0.059347114133674175,0.0402000074757424,0.9174089147353095,0.7390767383354234,0.016914737885446743,0.461288135743782,0.010209250929531047,0.4888856916060642,0.1180791394276656,10.20037472230428,1.2661009225914392,0.009587411280294372,0.04100106750684928,0.15231515457132874,0.1190165224208533,0.09591607701947895,0.09058772293835833,1.13853695433402,0.13100598466124988,0.24894260093206055,2.1336401714160473,2.2124,0.0,0.0,0.0015429584589008276,0.00012600073374542328,1.6235514491460703e-08,0.03238113563744475,2.2192,2.2256,2.217,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.06144036781567075,0.20271535664304174,0.048126791784214015,0.041734814703582854,0.837255053706479,0.7300385799406477,0.033770942253520425,0.5669034781734906,0.010430117745326258,0.5155715916150884,0.11744752124020347,10.008632877738856,1.2405421104585037,0.010040210657319967,0.02706718221993393,0.1369570786615874,0.12632490763624368,0.1132840016901627,0.10714975314419929,1.0621810844429724,0.12243746642452893,0.34844298886333697,2.1996832666045516,2.2841,0.0,0.0,0.0015620870108103496,0.0001280325643917803,1.6530617568844687e-08,0.03260426226976665,2.2908,2.2972,2.2887,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.07551555901408735,0.17922933922016593,0.05254163209507331,0.0417909292977268,0.8576120250731338,0.7674920197948368,0.046631227617317264,0.5534593588692566,0.009583144672104095,0.5229304277966156,0.11914524898347986,10.380450773237232,1.3418649123111677,0.010414355752139585,0.04149142295887358,0.17963239176467638,0.10079980015422724,0.09382890054611626,0.060191432233794695,0.9775973704288636,0.1284921252372918,0.3186449609061609,1.7082452798487497,2.0329,0.0,0.0,0.001412535679818946,0.00011919822941930053,1.5237707731577436e-08,0.029910391405693106,2.0393,2.0452,2.0372,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.05122047262885301,0.2018842202664866,0.047906074692062775,0.04329779431281108,0.9194464611662962,0.6992746670095814,0.023336224729549902,0.4086296551720906,0.009648581331053516,0.5278228917009968,0.1231201071101609,9.827381925829176,1.33021134034764,0.009626341992330789,0.03826431932715639,0.21536025610394305,0.0695560774607106,0.05052235280531148,0.06804390208013358,1.0025882249518892,0.09829178623145596,0.4016230723081044,1.1232946367369583,1.9955,0.0,0.0,0.0014063453043764722,0.00011536197682383034,1.5033487088231223e-08,0.029699940001079693,2.0019,2.0079,1.9999,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - JEA - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.07084521710538039,0.18760731885622556,0.04866279531569091,0.03701327249638132,0.8976517434019042,0.798568578303507,0.04364882223750047,0.5105376215579632,0.009746797640767559,0.5279158824202231,0.11502287939799014,9.637227185189715,1.2942275616763446,0.00952643142459738,0.031963302416714356,0.0413219262050464,0.07033050391908179,0.06504705031449184,0.08657707178702634,0.7889169753369224,0.13260104349701585,0.31367186848087514,1.6330026153453123,2.041,0.0,0.0,0.00155167737670122,0.00013039288349724938,1.641559250793716e-08,0.0327064368897121,2.0478,2.0542,2.0456,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.0543580188984034,0.18931273614831132,0.04474300675269742,0.04319655733783458,0.8894962000979907,0.7234021842655802,0.03732161281352589,0.4728892916165819,0.010202470391126891,0.5235651684684804,0.11867060795367584,10.067580319548167,1.328653823390221,0.010136762665386444,0.027461047464010017,0.023098280355476983,0.14420089341440184,0.06246767125648799,0.06356778435475287,1.1060664381891752,0.09924510794284454,0.3263404411845405,2.1772509501074127,2.6886,0.0,0.0,0.001984789384475293,0.00015628546436293104,1.738740480165464e-08,0.04049150970898176,2.7115,2.7365,2.7078,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.06267360030682444,0.19132023625855793,0.0497039943606401,0.04390490446209194,0.8992851447454377,0.8006047381997463,0.02624274883676704,0.5244460764165024,0.009819363501816336,0.5225568905360687,0.12179691838182224,10.084414172754478,1.2817408028619752,0.00968334006836277,0.030046159947420045,0.16042088910942173,0.07096602573515023,0.0775738766407226,0.042520116425263654,1.1413827499579554,0.11353507912063752,0.3623467183297342,1.6135359971547136,2.3537,0.0,0.0,0.001707356703262378,0.00013495125096485292,1.558006462347991e-08,0.034998300565261486,2.3731,2.394,2.3698,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.07375758900859648,0.19230662939189305,0.053027487322871714,0.03257626221962175,0.8144789268724981,0.6193897528211313,0.033695910754323356,0.45402533289649655,0.01036131592987322,0.4946187856483918,0.11814168740568078,10.168266902688229,1.3518074745854574,0.00978818347723554,0.03999708216475577,0.19725408004339268,0.07400103257421817,0.07775957278533843,0.07710462544269289,1.2587864356667038,0.1289579508611714,0.4266411932833512,1.9760926670266101,2.4959,0.0,0.0,0.001711733611757002,0.0001337270166862379,1.5859230102517397e-08,0.03474148031943472,2.5149,2.5353,2.5117,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.062288034710057075,0.19268131681170156,0.05166352797503278,0.03584655683028695,0.8785570901875491,0.6886918734725671,0.029017475071157803,0.6312970227002117,0.010222949902493271,0.5096735537152206,0.11928008318554646,9.63973099647466,1.3392365752062172,0.010245352000169614,0.019324545095192824,0.14392313201833484,0.13160203407251458,0.06144638319453919,0.05107413152577724,1.1654985991175448,0.09320655775704637,0.2835096570336728,1.3997760661918375,2.424,0.0,0.0,0.001796408428240013,0.00014175490312159263,1.6183961186389218e-08,0.03671359356996486,2.4445,2.4667,2.4411,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.04290772346666725,0.17217104904753072,0.05264576223097476,0.04463681140003865,1.0207048807907024,0.5523527274081981,0.017238039512441797,0.606297720294335,0.010366668386479207,0.5095940061349319,0.12583627367546898,9.707029820463632,1.291392200064092,0.010223688785192555,0.02936236302401271,0.1356925865034967,0.0898012781467954,0.07179952983883867,0.07696600769861411,1.3684062115603208,0.10689736102683889,0.26355704949389575,1.562949830902126,2.5302,0.0,0.0,0.0017717363649763307,0.00013892651626628227,1.5905794351158374e-08,0.0363749269743714,2.5502,2.5718,2.5469,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.0338557199721903,0.20977906192375007,0.04567570836607245,0.04270622618277813,0.7816163113465263,0.7069764913608452,0.018216316643748388,0.572531971621876,0.009736396967888113,0.4940743633969674,0.1251703207260878,9.788962388734975,1.2546090101497867,0.01038310396268451,0.019326638868804747,0.1651650442784256,0.06305787271598508,0.07236499934569597,0.0585272812824215,0.8706204004828437,0.1303284114586758,0.4245596976751812,1.837091728091873,2.1085,0.0,0.0,0.0016877106665011327,0.0001317534017311023,1.5552693555632668e-08,0.034220431305187274,2.1273,2.1475,2.1241,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.044585540562844084,0.17092969310026382,0.04538239172092851,0.034071129676584835,0.8765359960666825,0.7659857019175049,0.045970590684156154,0.5569630791349985,0.010286526056319129,0.49852444151766484,0.12129771638717231,10.383039423008128,1.3588503357535813,0.010163977684668674,0.017192137674331257,0.11475043719557437,0.13898542822197518,0.07574863753721807,0.09085237468442182,1.1004968037345906,0.13165963870233846,0.25734075649247834,2.055202388485039,2.3869,0.0,0.0,0.0018510906686214246,0.00014478941505510458,1.658094263270954e-08,0.037636054436367646,2.4078,2.4305,2.4043,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.04279674075951963,0.1834439760079047,0.05328223491517987,0.04153743038590342,0.8426551177598807,0.7611419139308445,0.03779427099448266,0.5404669726091896,0.00970425747669096,0.5096588569083627,0.12071676355164322,9.5361733192971,1.267530376184713,0.01036723888738426,0.04060304616368436,0.08540427440357898,0.1296411145287878,0.058536094803341675,0.07222594894738027,1.0688208965826984,0.12900910769869445,0.32176639794507744,1.9809114746178142,2.4758,0.0,0.0,0.0018651573204186795,0.00014641429964270386,1.664585275132363e-08,0.03793713316340902,2.4971,2.5201,2.4936,mca
