elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.040876703436712444,0.2135980585239462,0.0538045282557411,0.03288634429165645,0.8028705334771767,0.7843318762562719,0.02857673137665539,0.4922058534328547,0.009754483780909321,0.5133948946887197,0.12422238060244718,10.043405796023654,1.3032635852500098,0.009913897610299677,0.03002340675851347,0.1713641924337029,0.07610514842574884,0.039149318433277354,0.0539658004263122,1.2174567784871977,0.14047221081084302,0.23742248243945532,1.5177655580963645,1.3148,0.0,0.0,0.0016902952891759795,0.00012052994943344987,1.6704759996320558e-08,0.03884793260160972,1.3359,1.3583,1.3324,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.06433020640759145,0.19331953438528193,0.055094514173459355,0.03795812204506164,0.8519038750314296,0.8172316432746474,0.02198520492079398,0.5300711959719517,0.010449767989421984,0.48653542864176097,0.12504493106536713,9.638869249107564,1.3485870884149258,0.009553947676589179,0.026335994444391275,0.09139256934503329,0.14969684356629726,0.06959437219522802,0.08791710923755341,1.2704723274605019,0.14117511985660985,0.3046212887400399,1.8244435420528948,1.33,0.0,0.0,0.0017631785875998705,0.00012307656236428335,1.7229776572131347e-08,0.04036897961491588,1.3494,1.3699,1.346,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.0753835969546689,0.18952267590563854,0.05428117427134441,0.04295005950411844,0.8600146885781856,0.7776999624972137,0.04791675150593053,0.5054972094149882,0.010135055399870474,0.5267656225832251,0.12032019978270014,9.98901037738559,1.3295038213822292,0.009801915314159559,0.033458291225824145,0.19634470828892292,0.073588947840357,0.06880104001105643,0.07705288832140732,0.840712131423381,0.11156148098267148,0.3176936442045412,1.144968987242025,1.3229,0.0,0.0,0.0017884784962463507,0.00012652500365847093,1.7452998148392172e-08,0.041015682220952046,1.3456,1.3697,1.3418,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.06327141947616848,0.19837099679462375,0.047838679702236306,0.03426468924146036,0.816514615650026,0.668636169704253,0.021175108619722244,0.5768332923211541,0.010183712335378705,0.5258924463512404,0.11702898353341809,9.6353132198611,1.2480714589855568,0.010262085939115305,0.03268109817705908,0.10391160469767582,0.1142493922559815,0.06459353266022162,0.08010566080464618,1.1210380854737052,0.12193028469778197,0.42700886740140853,1.1584575701360162,1.6958,0.0,0.0,0.001993129494007335,0.00014090291883364384,1.845331899961252e-08,0.045680377056475284,1.7257,1.758,1.7212,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.0613856674236915,0.16444627336090137,0.059704056059138214,0.03390260968487139,0.7823423083801431,0.7486564039006767,0.03916031523699718,0.48093607507616964,0.010416217209737538,0.5244664204472256,0.12566787422043058,9.909232331265306,1.3038769132135444,0.009520298181118655,0.0483301170122927,0.1266994155176712,0.146707337604441,0.07542475315115124,0.06688111927314615,1.329284246354775,0.11264103068109066,0.22790330952007593,1.516741055412374,1.4268,0.0,0.0,0.0017122083365554144,0.0001227400767305835,1.6829400324845463e-08,0.03919052740567244,1.4507,1.4763,1.4469,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.04809207281213259,0.20216360969172326,0.049576007911294614,0.041620137717431546,0.805166058364705,0.7008122136921224,0.0349930909570089,0.476365358363682,0.00990067476544994,0.49342176961236667,0.12492374806833194,9.470832135691898,1.3115900778242329,0.010383989990738824,0.03396783434750168,0.08879145494284299,0.08151470446813493,0.06818855859785533,0.08452344724143832,1.1391487505169724,0.1287899920123063,0.2802533161766783,1.1561682960894313,1.49,0.0,0.0,0.0017770153173616108,0.00012840016128243774,1.7253548837775607e-08,0.040816312253578964,1.517,1.5462,1.5129,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.039760846107646054,0.19604737432447,0.04699974447258978,0.03791261981462463,0.7378849245529975,0.6732370806247976,0.04854702347938542,0.4830669922479847,0.01044821158802629,0.4905112736208499,0.12071505917263384,9.850987810845995,1.2794486716679183,0.010399205691528572,0.030544730039146147,0.16163995442005274,0.06736448629842519,0.08625595227100322,0.09913413235189218,1.2252487777611298,0.135693037503133,0.35070200806617985,1.9102030119259474,2.2379,0.0,0.0,0.001483848018224642,0.00012422777065185453,1.5795662532844303e-08,0.03359736873834271,2.2456,2.253,2.2434,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.06426439090520653,0.19261109260184453,0.05424477379020097,0.03678443301462009,0.8589018035115279,0.7024961553161011,0.01284598853539273,0.640863581586904,0.009541191333935167,0.5262645403541084,0.11809766199093114,10.195747046184026,1.2480106521261098,0.010167427055043128,0.034830580530014615,0.18646948722093468,0.08323195418044606,0.054569758445709875,0.06453663752443584,0.8962662826921854,0.1286845373907523,0.3724757462601217,1.1339366106310211,1.9624,0.0,0.0,0.0014558071864842986,0.00012395424568177626,1.554066180045876e-08,0.033365563468707005,1.9702,1.9777,1.968,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.06387203260974228,0.22258884787782382,0.04868176428085394,0.03344254685244847,0.7514268402617236,0.7746021593590517,0.04261798288348443,0.49374665621289526,0.010274119813147187,0.5131513985918104,0.12147605301768796,9.555468060018317,1.3519383540992216,0.00995535220938611,0.03418235465953677,0.09434616251556663,0.12058423759264107,0.06581801482410421,0.046876785181297,0.8563904623460457,0.13553609361912028,0.47580607936351105,2.04967760850407,2.2521,0.0,0.0,0.001552997503326374,0.0001341461985528172,1.6349160898274805e-08,0.03562375600118502,2.2603,2.2682,2.258,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05909398336670194,0.19644928092269642,0.05383460498846631,0.03727786869504495,0.8231642948064527,0.6423452026135216,0.023279960054542345,0.5709303821743359,0.010114013177478001,0.5060191879213206,0.11820185958345247,10.019055341001193,1.2737191858317685,0.009615942929545256,0.023588000933020332,0.13719459764400738,0.05536916620283441,0.0987755327242392,0.07929465486758398,1.1306222821364855,0.12537105923032868,0.27579872240614395,2.1452794685335363,2.1348,0.0,0.0,0.001502952031898947,0.00012704142762619335,1.5925360814068527e-08,0.03428198177867708,2.1428,2.1504,2.1405,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05541638015183719,0.19396949543217099,0.04431131647562628,0.04293172152493147,0.9246863270038984,0.693685538665156,0.04657836362163835,0.5405825054991817,0.009655092077119249,0.52970775976369,0.11456881014337246,10.186237987904907,1.3029062269691707,0.00978887780615897,0.026670594727212858,0.07438116572746387,0.057714309429424626,0.059604822244726866,0.0722113076182564,1.083950733550873,0.12393649245699327,0.2765570579130256,2.437602690927941,2.2025,0.0,0.0,0.0015762403112537476,0.00013342133984776413,1.6358925452532127e-08,0.03608309304746051,2.2109,2.2191,2.2086,mca
Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.049529365387635124,0.17358840708870796,0.04368330769280861,0.03667598367019955,0.8734849461086963,0.6284538815162122,0.03408504670651385,0.5666376732716305,0.009669783944942108,0.5263701628391477,0.12432706425403545,9.885686230716704,1.2400414166805591,0.010245623949865503,0.04293997594072349,0.17876066739720198,0.11918085805566206,0.06915015109605444,0.0643956864588129,1.2446363709294694,0.1388429287675684,0.4095270287182995,1.3307349637214376,2.3676,0.0,0.0,0.001470651965637078,0.00012527888239415543,1.5590776891219865e-08,0.03366834072891176,2.3754,2.383,2.3732,mca
