providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 41.4 Mpa - national avg, A1-A3 q_PC","concrete, 41.4 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",328.3648094135265,0.0,0.11827337648492943,0.0678787885253592,0.07785862213381126,0.0,123.52316691368665,332.9708,0.7070753887266324,0.32627661125019064,2.0040066008794874e-05,14.423991053171596
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",402.8545200256459,0.0,0.10909051379966873,0.06252252587275767,0.0670071299277984,0.0,111.83594147158259,395.9942,0.7831009302006446,0.38243246741436443,2.1864544678249463e-05,15.468355398404338
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",344.36766376124314,0.0,0.12169488653591082,0.06646912426759381,0.0695700298987565,0.0,118.31817992674026,352.4727,0.7478613955848467,0.3488605420251163,2.1919450309232724e-05,15.17558860982576
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Strawn,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",391.07936874736777,0.0,0.11718767032523997,0.05871106831135929,0.06324707047803386,0.0,121.97322673635269,385.4626,0.7942710507551195,0.37419618854506875,2.1432682981155007e-05,16.097376378958796
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Green River,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",353.7461148267438,0.0,0.10595748280088568,0.06220343569884907,0.06147164466132544,0.0,114.82436469112773,357.4324,0.7506306338124733,0.3526384799750146,2.1420844607114504e-05,15.273271226518217
Electricity; at user; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",396.2413907723352,0.0,0.11698446444387152,0.06679543573561754,0.06600828196630326,0.0,115.57151288964246,397.2736,0.8288192231875282,0.39097162939589636,2.3592042233113566e-05,16.787517070688413
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",315.8179346779178,0.0,0.11404465884648946,0.06197878609621194,0.0629326194255878,0.0,111.30523293190491,317.6566,0.6687218350245465,0.31199283846440196,1.8784071704674206e-05,13.552943328200366
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - San Juan,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",325.56645599004275,0.0,0.112521132305014,0.061728782362354434,0.06899470429058265,0.0,96.25867969596543,329.1036,0.6596053103610037,0.3189483588326211,1.924288969319037e-05,12.940370634433627
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",416.70723061288913,0.0,0.11478096548446673,0.07060013055055223,0.07114439975677977,0.0,97.09272724173232,412.5579,0.8511200783781536,0.3985338407621194,2.3035757861238584e-05,17.273265573836092
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",317.2059633973498,0.0,0.10039256297989292,0.0741515458340101,0.06254931006519168,0.0,106.64667707191234,321.1551,0.64483453135267,0.3120816111121855,1.8981461242535444e-05,12.706877009339788
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",321.4439176537296,0.0,0.118165993254822,0.07111716935706767,0.0684083675800026,0.0,107.48425549061454,324.5127,0.6542765043249363,0.31687746026351854,1.9419231159284044e-05,12.806791590895632
