elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.05104691807853539,0.2088102008896914,0.05248855888356456,0.04185027689473432,0.8394868572934967,0.8438465532252115,0.023913713067058803,0.47998223589085,0.009934536591147484,0.5242405746350514,0.11633574975719727,9.867060286926945,1.2638350056976262,0.009628084931032746,0.028811262384215906,0.11556107420013963,0.0619250924357255,0.08339230659081065,0.08487722049923101,1.1460951567487543,0.13638881300564615,0.36714932252874993,0.8822,0.0,0.0,0.0010614710437568328,0.00011980608278178246,1.4329904019802205e-08,0.02731535059898042,0.8956,0.9098,0.8887,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.059843941873829534,0.1901668535733,0.059330017058192255,0.04190320768839275,0.7558189817829335,0.8944395730278342,0.02582599432666427,0.4369645258389036,0.01005398950834545,0.5057029693507595,0.12438898275665514,9.689976460460661,1.3120338776175757,0.009899040382737869,0.04460148428616828,0.18594887000592347,0.0656656929748383,0.05831900483865849,0.03750812774561339,1.4490092127519305,0.11986693733045156,0.5396776100637233,0.8074,0.0,0.0,0.0009489706525895441,0.00011110554701789313,1.392417729084407e-08,0.024561976851766747,0.8179,0.829,0.8124,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.03573267629763339,0.16783460141804618,0.0532990901332142,0.037387290395920134,0.8334801684597328,0.8446467031750989,0.03894330372387919,0.39592996736665986,0.009830466317828104,0.5029660966374262,0.12293435010344307,9.405876417178002,1.364986260898711,0.009810848098053397,0.030516288760745934,0.11790920664496433,0.0720972522795403,0.06651613645214988,0.0703746830188591,1.0054441049667635,0.134016600997968,0.3361518650879228,0.8001,0.0,0.0,0.0009612661327827539,0.00011111008941650519,1.381713425534953e-08,0.02457416302831114,0.8128,0.8265,0.8063,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.06729925238593028,0.18030705398329783,0.05584403232472854,0.03825252823276384,0.7704900537590091,0.7774723481697142,0.049091275639838505,0.4317891025721433,0.009736181691166615,0.5314975502798949,0.11902235226090764,9.708852519144179,1.2811092723259645,0.009506903942311169,0.03310743072419525,0.08000633684586038,0.14661573579494325,0.0744085163539493,0.06849365492742499,1.0943416060736966,0.12110590218827899,0.27300334985108704,0.984,0.0,0.0,0.0010996736341197975,0.00012371064363566204,1.4778212014674277e-08,0.027801805698127968,1.0007,1.0188,0.9923,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.05342592582438445,0.1971765028024105,0.05095792705841789,0.03495628765181784,0.8694741981351614,0.8901538120634935,0.03413547501483054,0.4906516806006811,0.00967351578117393,0.49635405989497733,0.12120671623612962,10.266009541485001,1.3488874709513645,0.010169724901221948,0.029780026516139358,0.16043337327870916,0.07825607142991894,0.10371525380251474,0.05602301250991564,1.4838208918969855,0.12305409734437756,0.3353942907255272,0.8132,0.0,0.0,0.0010013303191496552,0.00011526562124763258,1.3990135297969447e-08,0.02610120361339253,0.8243,0.836,0.8184,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0450729215794659,0.22164678814688113,0.0510448162963609,0.0423172836058022,0.809396790137915,0.8770727384110126,0.030090588133971884,0.49032225141988856,0.01021687447739774,0.4903399173289495,0.119254863704898,9.866760158210724,1.3507245364087823,0.010103303966290203,0.03705226538788123,0.25220737537265825,0.07240726752064304,0.053406167020914726,0.048155983656539794,0.881061626617546,0.1503648699187119,0.28186441254000416,0.7617,0.0,0.0,0.0010218322043168218,0.00011654020089686572,1.4083958641554327e-08,0.026475290602855753,0.7733,0.7857,0.7672,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.04950997220184256,0.20668108239598187,0.04291811558736658,0.04248034454511467,0.9116577893318679,0.8483274546553647,0.04062202816753031,0.4342702034948656,0.00996484244965002,0.4978551729349145,0.12534284088264078,9.980525749221064,1.2778050432739663,0.009690202028403544,0.024753293013234187,0.19170103886986817,0.10002947183450459,0.09753142686410812,0.09548061434057031,1.1188865644780965,0.14299069589919475,0.3151293025352231,0.8444,0.0,0.0,0.0010366087355755756,0.00011732001914216879,1.4239876037612318e-08,0.026620092468501368,0.8576,0.8718,0.8508,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.07484453675824847,0.19232648508791483,0.050411173651251584,0.043546132091749234,0.8353138673809192,0.8092698767403905,0.011487510850647947,0.6276570652646918,0.009593598704949585,0.5260769227909948,0.11521982255695323,9.582429551622056,1.2998065091492956,0.010440514302774269,0.030734180135987013,0.2019982529546396,0.11758995703577613,0.09799203397819209,0.08505887766395619,1.2991631101414465,0.11625551593663196,0.2994854210117473,1.0299,0.0,0.0,0.0012190500361509331,0.0001343896038281043,1.4972092682282124e-08,0.0316963065776371,1.0456,1.0625,1.0376,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.0510329688524678,0.2136271914077124,0.0576930699972248,0.043774748151924246,0.9012740813845052,0.8688082229253049,0.017483209371953263,0.35824560996639104,0.01024671933339495,0.5070364731881756,0.12238223071212255,9.726948159365444,1.2354660985751813,0.010336142330449652,0.022651463908120464,0.20585858966087536,0.10514531427362354,0.04791195906261976,0.053647937708092674,1.1641210934877784,0.1327891333768919,0.2959721375575032,0.8266,0.0,0.0,0.0010149685421662765,0.00010598277574756389,1.626306412197139e-08,0.023276639071413856,0.8336,0.8407,0.8296,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.07830764957215217,0.19586407067900188,0.04286830843971765,0.0435032344417524,0.9821911361342215,0.8402939661140711,0.020680785051235304,0.6470154648994098,0.0097463221152997,0.5113734148181865,0.1230254059619446,10.297800949873178,1.321842044242819,0.010263179205398277,0.033982994972325875,0.25871424153185585,0.11368224136538566,0.07973012951420756,0.11025006152988341,1.412681862631882,0.12174363640841482,0.42434645535213256,1.0606,0.0,0.0,0.0012487230331229894,0.00012377941012947977,1.8219574284702607e-08,0.028430633892566236,1.069,1.0778,1.0643,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.07882388717549053,0.21393947569674274,0.05924665359389093,0.035313268703009715,0.9063283727465552,0.8699523674492124,0.017217047038909333,0.5914612768025871,0.010056357427297649,0.48396178198467077,0.12438456071697726,9.728549431923563,1.3338127486320028,0.009614166848208927,0.031185015082741813,0.12351467972790903,0.13509345163474784,0.09169314862075267,0.05078431068387418,1.0791813045096421,0.11923843269964958,0.42053435609152046,0.9323,0.0,0.0,0.0011712950794481856,0.00011800831706563153,1.7783325080515516e-08,0.02674500927890538,0.9402,0.9483,0.9358,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Surface",0.07098344317661401,0.19725180601931253,0.04987523014766094,0.04338363074574658,0.9935894150458667,0.8840561137552796,0.030867241783008585,0.5611230257194771,0.010192192893804849,0.48483504849479786,0.11949889123632454,10.05278585656119,1.3339053720700043,0.0101083013749356,0.024197490536961578,0.08323856113379154,0.0680461253438731,0.05903469793838115,0.0787159428719163,0.8050695942260215,0.10614761421035901,0.2891015840189049,0.8307,0.0,0.0,0.0011390555082217797,0.00011506317525607416,1.7425901321395817e-08,0.02604292578598042,0.8384,0.8464,0.834,mca
