elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.05633983942425829,0.175257373749017,0.04495028841266116,0.042187039226895276,0.9862500265484428,0.8487625367183582,0.0280629530983992,0.5445583077116898,0.009658800538149548,0.527155576201239,0.11743236305966374,10.355064938642295,1.3338296404984538,0.00993901601706022,0.03755773699908072,0.0915601082165755,0.1272635772671984,0.09198463178596808,0.10024648417952543,1.216026064752279,0.13860194378900192,0.3043900126086884,0.5437,0.0,0.0,0.0010586237248791908,9.7046355455044e-05,1.2620664495149661e-08,0.025725310758386237,0.5472,0.5566,0.5466,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.0716199049406564,0.19770039530638386,0.04331341992365841,0.034260726085506274,0.9644786158041672,0.8412119691324103,0.018296847775514234,0.5397949158567082,0.009521960982816952,0.48868895597347106,0.12299918094595615,9.869001089376948,1.2948587296820238,0.009819540618652494,0.037627588438687624,0.08337258163971517,0.053035454893186645,0.03548226054897433,0.08498876506749584,0.9376611027314887,0.10542062677901805,0.23722650350995939,0.5524,0.0,0.0,0.0010910145730827403,9.92172654159786e-05,1.2969605110525562e-08,0.02637549933440872,0.5559,0.5655,0.5553,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.03769681107199167,0.1945723360429647,0.046081940372283754,0.04335044802841815,0.8407284508688407,0.8108633255697405,0.02642786625766185,0.5576657427658458,0.00982123093116434,0.5138285208220192,0.12460722249022761,10.269561805217542,1.2383356821517246,0.010454599403118112,0.03337819278768284,0.09913551826177225,0.09790191572839467,0.0345141921266969,0.0994798953056646,1.0160637954961151,0.12485562818778592,0.23931507991242768,0.571,0.0,0.0,0.0011144775610309984,9.997787811502756e-05,1.2852210756109007e-08,0.027077969156773712,0.5746,0.5843,0.574,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.048080069509513365,0.20028931935215272,0.04523127519828834,0.04043008733272342,0.7512663939043845,0.844630127542777,0.014978781860748174,0.4784572774814997,0.010144077256946438,0.5230216656120424,0.12215805324970984,9.409165190655136,1.3129739732879229,0.010442157404940252,0.02805698578383816,0.08577484420042406,0.07617679297680725,0.07662866827584,0.078179495096086,0.8409548623922792,0.13224280189245372,0.3756629150544934,0.5318,0.0,0.0,0.0010362757177014709,9.410494160764528e-05,1.2725772690937113e-08,0.024522770334460663,0.535,0.5436,0.5344,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.03648535253806768,0.17503682152939484,0.046564848022567454,0.03713173764180882,0.8945107862092776,0.8653323789293843,0.032103749060297,0.5111666584505209,0.010454037737309758,0.521971381041709,0.11417876589897946,9.834276743438192,1.2996699487095105,0.010380421316224863,0.028787323445545212,0.10146335576380763,0.1317273888586777,0.10247711067432463,0.062270592012137096,1.418005549484961,0.12145871032809621,0.31277886610487426,0.51,0.0,0.0,0.0009853772595102457,9.118894152976409e-05,1.2219601528158967e-08,0.023598179443814607,0.5131,0.5217,0.5126,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Idaho Power Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.0654858601724393,0.17538439608370662,0.05788100191104095,0.038235013406125465,0.862083767341403,0.8635674476793095,0.04675555399316111,0.5166785715782279,0.009884937297938316,0.49411452716713083,0.12563245734239725,9.621626993451539,1.3621825396910312,0.01048002854308544,0.0385313037633229,0.19773844800245294,0.056089255440809595,0.0429827362141698,0.06395769652661716,1.1708128372630349,0.13536192807313255,0.2603612999159417,0.5285,0.0,0.0,0.001008951666259023,9.383199976537262e-05,1.2551469012937371e-08,0.02418981675508033,0.5317,0.5404,0.5311,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.045376277177707314,0.18238161327526758,0.0529945066169605,0.043658618761231366,0.894772428713483,0.8541808160638436,0.015959365599040782,0.5312348385746307,0.0103511827591941,0.5052823434626251,0.11702628586564184,10.22758146288249,1.2951740888384649,0.009614020988614068,0.02358003885360485,0.2162782742070109,0.1094703032056385,0.11218878251970255,0.07702854267436894,1.185227598165361,0.11291571804240463,0.318062170434013,1.1225,0.0,0.0,0.0018733449491473708,0.00012620413322035279,2.117014932807783e-08,0.03540197251318081,1.131,1.156,1.1303,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.03632112197882744,0.21930293143720553,0.04442273073273747,0.035076067230238456,0.8235957425593832,0.8823857515080639,0.012550221715909747,0.5338579962306202,0.010448298462325006,0.49583581188190257,0.12559107091129665,9.997441823748034,1.2748171170142681,0.010453915015535378,0.03386272830272308,0.18152076785280424,0.10065427968682437,0.0855169066446941,0.08395037263545323,1.2992108570772471,0.14402977793453792,0.26392167054231636,1.069,0.0,0.0,0.0018778911712063508,0.00012454868326433832,2.131170945189435e-08,0.03518245254296584,1.0766,1.0986,1.0758,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.061769198342715555,0.20133538792034078,0.05508289909103002,0.033655385044092295,0.8619050338153624,0.8569275069451209,0.012191037694272593,0.4629750174052403,0.01002006593586413,0.4845960435206257,0.11667552250832246,9.45841611342854,1.2678906466210247,0.009745478898779941,0.033116690731585824,0.1442851241165044,0.09980881687206034,0.1023127563491622,0.1040486967884293,1.047385357853848,0.13572738731656156,0.31868406431652746,1.0712,0.0,0.0,0.0017974995022997397,0.00012312269101563697,2.05877029776085e-08,0.03415170761868088,1.0796,1.1041,1.079,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.02115696808500696,0.19765300881580106,0.04997903076366814,0.03541916816451167,0.7689443937953978,0.8544022690982439,0.02636284661854746,0.5139663232498979,0.010404291916502675,0.5183254373376386,0.11418735160455158,10.195970269309145,1.3486303868243106,0.009623951153960628,0.03840121294676143,0.16289024004238437,0.1460871054125773,0.0535933063592514,0.06421887275937507,1.1426041899054753,0.12519807596758636,0.32505585535546555,1.0782,0.0,0.0,0.001806176130297907,0.00012186817886450863,2.0570245451527076e-08,0.03395577941637148,1.0865,1.1107,1.0859,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.06379794920348238,0.17680564589533612,0.04350192172627551,0.042400258723356656,0.861400543276404,0.8711460879125386,0.03439456999976815,0.43080365603363524,0.01010944304046596,0.4987865929658593,0.12011032055126172,10.369140604764398,1.268844946171242,0.010237932864579453,0.03412002391372275,0.11472321887563905,0.12808546762434775,0.06969240942038211,0.08199170818770044,1.2762131679666417,0.12031160818796618,0.24957008875090808,1.0209,0.0,0.0,0.0017026521706702395,0.00011831859477105406,1.977822902100005e-08,0.03241496934029752,1.0287,1.0518,1.0281,mca
