elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - PacifiCorp West - BA,Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Processing",0.06896484659097855,0.17936889244566426,0.057737260167663604,0.034985531044434554,0.9040109247673725,0.8386646244912971,0.04432912750175284,0.5665872104621191,0.010278925815625497,0.5276087435230828,0.11902885928790088,10.067108550173279,1.2389592701026775,0.010467212194484068,0.04382474425647579,0.15268054928572333,0.10431104373195216,0.06597289738995973,0.07415731525644768,0.9126460496651536,0.1403425355407841,0.2698101547184685,1.78242035522624,0.9072,0.0,0.0,0.0010931835444365921,0.00011522008940287257,1.791420351294568e-08,0.028844324180153685,0.9156,0.924,0.9134,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05293355442962663,0.2161513814362083,0.044433293364752074,0.037212296704763004,0.7756039648038787,0.8817617029884667,0.037877485857168096,0.4926664336224114,0.009592467078059115,0.5303870023988331,0.12364137020579655,9.900569511187953,1.2373767346796196,0.009972195754850642,0.032673049349807116,0.14943047988273736,0.08179940989365389,0.05997289431510056,0.043031291679899164,1.1688746262270249,0.13422282641780492,0.3041477797682513,1.6653297307111514,0.9721,0.0,0.0,0.0020038517460180187,0.00014468609688137894,2.3716886453049578e-08,0.04378244806749774,0.9817,0.9909,0.9789,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.0692403519818639,0.17688388291848559,0.05570837961108049,0.033242620071782504,0.972840422619739,0.8988988252906854,0.020676568297627013,0.491902749864076,0.009750463924036959,0.4963091637069647,0.11941813307992181,9.49830043110547,1.2847935470726037,0.01040033234069827,0.04831241790507429,0.15013484895625004,0.12763687124162115,0.09909997344102865,0.046904528601593616,1.2264049897713578,0.11378791082507539,0.23207424148475084,1.703795920430814,0.9574,0.0,0.0,0.0019607471567903217,0.00014228754036563505,2.3651151370873495e-08,0.042503857183240144,0.9668,0.9759,0.9641,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.049728563921596004,0.18140771751797896,0.04804671313615118,0.043046629109017964,0.8771328138486102,0.8375177437073019,0.032639835438257485,0.5402937666658949,0.010116963509291593,0.5130786856650857,0.1209300998842289,9.851483887417253,1.3110586265781259,0.010085841467908018,0.03296699180447671,0.14442647200014416,0.08455420430894141,0.0936519954271892,0.06544321003069341,0.9326070092208463,0.12260564627224496,0.35941678459003834,1.7763247316680728,1.0284,0.0,0.0,0.0021208141195012396,0.00015165731409712993,2.4393311416721207e-08,0.04644957469783559,1.0386,1.0485,1.0357,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.0638401467304875,0.2000597963421356,0.04075370789029253,0.03982111567073879,0.8544122399212735,0.8436554804316373,0.04537950993223126,0.4354833407946325,0.010197407952152331,0.5062457418468671,0.11547169151230204,10.264532238283781,1.3594189586653875,0.009939517001038487,0.026130542662922238,0.1483008137082799,0.1273926609925169,0.05732106702686936,0.10580279910329986,0.9712034978621888,0.14084545402960583,0.29732610244177393,1.3833530686414641,0.9588,0.0,0.0,0.001961120858396044,0.0001453625917788468,2.3102828398840544e-08,0.043744775165452054,0.9686,0.978,0.9658,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.06329059252276976,0.22553635436587482,0.05567922639721376,0.03950629092482937,0.8751371624635451,0.89053867586851,0.03921656852155221,0.44798699934969033,0.010306420673516134,0.5064381877633439,0.1237544242003544,9.669275307824872,1.3391505413149978,0.009824169032684201,0.041327236183575755,0.14709464807877165,0.0589855815016776,0.07078926674656368,0.09190529853632254,1.2978202181084453,0.11838950811078919,0.381045161467064,1.46788110018655,0.9636,0.0,0.0,0.0019526530294419894,0.00014307487685843407,2.3316997689204794e-08,0.043001682037239,0.9731,0.9822,0.9704,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05064645547993495,0.17523657857652428,0.05474013458952893,0.043375258589179434,0.8495694952909304,0.8775072784649913,0.02370779083887016,0.4528955785654738,0.009524837217997134,0.5010468374132184,0.11755024771255149,10.240876648298372,1.2846400763942705,0.010429639879687832,0.027092787518400382,0.1577638345951659,0.14774370461214414,0.06624647731940997,0.07112406230123337,0.866101212703818,0.11135944086752997,0.3682604092954238,1.7413984406872904,0.9294,0.0,0.0,0.0018931360201688702,0.0001390635926227254,2.2858300561968504e-08,0.04140418551599023,0.9387,0.9475,0.936,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05569548705870233,0.18642633482054002,0.05855065936949792,0.04002414589598119,0.9020582890479296,0.8412446434514776,0.03912912441219184,0.43221406623427083,0.00992255029523492,0.4981895721669909,0.11547587379217633,10.337418760984859,1.3431661614212702,0.010080341337401762,0.03170282597545218,0.14254606088575492,0.11158598178960116,0.081394854612452,0.07331594285041379,0.9431679522769596,0.12439150719786995,0.338534229581945,1.8478206565106765,0.9616,0.0,0.0,0.001931345814919557,0.0001434913670574974,2.2791621830040806e-08,0.04310659221546537,0.9713,0.9807,0.9685,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05998672419021341,0.21441341331994532,0.059992067526628085,0.03848997119201495,0.9151932571418064,0.8518787070597124,0.04736889629808572,0.504182701963482,0.009561443831807011,0.49227069229948184,0.12545774732749826,10.15498531832013,1.2482664094445395,0.009890289876798087,0.03479694832639831,0.15392860286686133,0.11465762974572503,0.09111671100423951,0.08032689559628606,1.406429350321278,0.1476366510753659,0.39720354085999954,1.2491750383807865,1.0322,0.0,0.0,0.0021003670719144493,0.00015140781438038864,2.415786667721309e-08,0.04647728968188763,1.0425,1.0525,1.0396,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.02644962444250258,0.20945202506621302,0.051283252143591064,0.03658340421655026,0.9385373939627301,0.8587724595043815,0.022718476146407263,0.5679010596521602,0.009719892646929509,0.5094153735111671,0.1195506643007809,9.838902289407212,1.2649988689864724,0.009662955175158354,0.028416991791979457,0.1582672889191345,0.0584084366352369,0.05091403826676977,0.08593779688241836,1.322136395688828,0.11641401972317617,0.42620584876725975,1.041486944847089,1.0344,0.0,0.0,0.0021371815137530142,0.00015095023896080124,2.4326745379823257e-08,0.04676635033321907,1.0446,1.0545,1.0417,mca
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03780875666564269,0.195080050586126,0.05489813295490722,0.036194959467732594,0.839533123378253,0.8599159386413684,0.02635291248352236,0.5798740008842025,0.010487691820138334,0.4901770761563132,0.12405153890914013,9.685156294830895,1.3223806374313458,0.010043184836513471,0.03665307020891921,0.15141756701754341,0.07819818445458175,0.07415486648604311,0.07120597257102224,0.9598749113714772,0.09723956156661215,0.3243600912607679,1.3289470033019197,1.0355,0.0,0.0,0.0021455797293898496,0.00015132165535470572,2.4672561708176485e-08,0.04655127883361706,1.0456,1.0554,1.0427,mca
