elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.06655283477213686,0.1742833476819955,0.05994806874264148,0.26153879815078646,0.9570735707475292,0.010367455283618794,0.03718862486167698,0.9608419833535833,0.9321438401916919,0.034700283138115295,0.4404856919982453,0.01006800481927239,0.5028886539119025,0.12189666081064512,9.740419204760647,1.24540361307134,0.009605604687283822,0.037432104429030166,0.08170399897273282,0.08590242866344605,0.03919674959377778,0.03281799983716903,1.268875358876449,0.147633125958588,0.35334650779544696,0.7837,0.0,0.0,0.0014120286799499445,0.00010129683105366603,1.0335971710008996e-08,0.037579985869946646,0.7887,0.8029,0.7881,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.05723396538867249,0.21401235053482684,0.044685539506218716,0.17354414472465612,0.521874299115916,0.00973470064009763,0.043918755377694005,0.7539639432870816,0.9548051476836139,0.014012289276263933,0.4840599849074635,0.009524592596718548,0.5311098449986155,0.11967245998902477,9.873798566630436,1.2524682136277148,0.009990496924745042,0.029231406054831686,0.04792225045386779,0.07683468957767928,0.08569639064711587,0.05525697847405155,1.1432282921148318,0.11225024778811671,0.31069352477922585,0.7178,0.0,0.0,0.0013456119758527027,9.24701359049884e-05,1.0980656348917518e-08,0.034251679183451005,0.7222,0.7347,0.7216,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.03570934474594538,0.19952196562115793,0.052630193754727134,0.2158565583118115,0.6328558273169417,0.01046208203399928,0.03690447445781634,0.8868884225257189,0.9515508742804686,0.02371421897096623,0.6603876986478103,0.009786658093874521,0.5199608638270086,0.12115521893866617,9.68227914480503,1.3077807784278583,0.010234442584793344,0.030559002736781502,0.010815978749920546,0.11526265047357831,0.07310740398371847,0.07525050716088771,1.1225114786498402,0.12839033625130097,0.5270490402441445,0.8093,0.0,0.0,0.0014923647778019374,0.00010259880544887564,1.1655699506515932e-08,0.03901454720221951,0.8143,0.8286,0.8138,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.0629453943190843,0.2034560351288682,0.04619249334028762,0.15658839420470055,0.7772106695235399,0.0102895151259318,0.03376054185983503,0.8480306587625994,0.9686803659710478,0.04623439970074716,0.463751154824402,0.009784354051098506,0.5184917628917601,0.11794017779798725,9.71135973915407,1.3293408436780416,0.009702682543088426,0.026762322422878217,0.21133937617598014,0.07689779733052289,0.08662648868713817,0.08269704162097538,1.1837860396725093,0.12033646782036025,0.25987800235004843,0.7106,0.0,0.0,0.0013194013039519918,9.108865741991676e-05,1.0607292753565408e-08,0.034038495627096384,0.7151,0.7279,0.7146,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.032509567233669795,0.1933121325390794,0.04785854394755582,0.2544717023237309,0.7960023387967239,0.009998197857491058,0.03225869593243289,0.9332888754633244,0.9587441411844576,0.024083217609607785,0.4651314249325286,0.010457752316803386,0.5120104549844013,0.12042803156139553,10.031589287496162,1.3166580619756685,0.009641616941921711,0.034161977738173706,0.089629965546079,0.08828193216062767,0.05910464747240314,0.05740503928198938,1.201367245792364,0.14189064153928105,0.26557542457213296,0.7371,0.0,0.0,0.001364833748168365,9.604288491293272e-05,1.0393391100213857e-08,0.03573808652726185,0.7418,0.7551,0.7412,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.05565784420089985,0.18496857690205454,0.05438565239510448,0.20503563975811961,0.524039879437273,0.009569897998718413,0.03917733399086383,0.9031525303791474,0.9672374518654013,0.024306145686733033,0.41581626374903885,0.010237444411294608,0.5300266788518945,0.12149029998951767,10.041571739128354,1.254434709750167,0.010347041471373856,0.03592817125610719,0.048347501205449776,0.11841117807934155,0.0653127310568605,0.05634149446138795,0.976242082274756,0.1329075612410499,0.24474371907608727,0.6872,0.0,0.0,0.0012575170500521524,8.842191519489056e-05,1.009652086215134e-08,0.032439553993778125,0.6915,0.7035,0.691,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.07047631356434805,0.17423625406972168,0.05396107474304051,0.16996810149077424,0.9418637270097818,0.010285874647202643,0.03273145400401767,0.9046001604697158,0.9420336420209288,0.04527429772281637,0.5444881963575224,0.01038749351334632,0.4823393535099888,0.11668076013695243,10.029146727716133,1.3060782163682176,0.010079129192552291,0.037360110751408084,0.2003318060283043,0.07593937646529379,0.06327526087070123,0.10000072833396942,1.0486205038386767,0.11214154016677531,0.46801248686345553,0.7772,0.0,0.0,0.0014110233096162957,9.904527578137462e-05,1.0806750312055102e-08,0.03744847062022293,0.7822,0.7964,0.7816,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.058656777966133736,0.20134284160277055,0.04901252686094598,0.09710955419246785,0.6662315430958874,0.010457594779013337,0.04436644414007149,0.923330624355085,0.9655910695967872,0.027447816968913387,0.5066265926842911,0.009638479552302816,0.48574329401570276,0.1247170834812573,9.64077559653953,1.3138677287954572,0.009536407153274392,0.03454622800369939,0.09626456025069223,0.08339672963574046,0.09031709153927053,0.06029622280663402,1.214159904349587,0.10168501817768227,0.3328897853987147,0.7123,0.0,0.0,0.0013158041961669393,8.950461726882151e-05,1.0810134926920137e-08,0.03374187979388008,0.7168,0.7297,0.7163,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.03165174313281738,0.21072304323001795,0.048318108984391414,0.2190127049561755,0.9339262511305719,0.009785301980813357,0.036534434524523235,0.8214286596076165,0.9284287380140889,0.029973674657105653,0.4546055928433558,0.010487745498740942,0.4920312868707176,0.11964896002450558,9.719210694373153,1.3644504581757608,0.010039447191737196,0.03891516197744917,0.2684866209166616,0.14363972587714627,0.04197409465902201,0.09209593110332548,0.9571123059413631,0.10515297399015727,0.369690576513625,0.7596,0.0,0.0,0.0014095245044324063,9.870609425070663e-05,1.0674974030147543e-08,0.03669755903708091,0.7644,0.7781,0.7639,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, WC, Surface",0.06891073325197618,0.19515037682507003,0.04601267771964896,0.14135458615318994,0.7580477705796347,0.010442383183031898,0.03234232981529646,0.9249107294978622,0.9230230575573409,0.04260437591349069,0.4101247314001213,0.009627524949926572,0.5275729387325457,0.1181033313557491,9.79120979777989,1.271623321187386,0.010497514361558203,0.031701637291720514,0.11558607681428186,0.09702255007689392,0.08481377172416585,0.07114006315082863,1.2022720886216818,0.11930565042110743,0.2829928925685033,0.721,0.0,0.0,0.0013213319935911488,9.305514027716275e-05,1.0315475618906539e-08,0.03441582008235727,0.7256,0.7387,0.7251,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.05560545342086164,0.17808327418227346,0.041591648174171034,0.16649895249795177,0.6986200316196474,0.009761794877531909,0.037530998113839406,0.894817897903468,0.9193539341633764,0.04182648946193122,0.4775440089887078,0.010018455439822958,0.5292255500528729,0.11717153007888877,10.00492365582786,1.2778042124786055,0.009722835725802372,0.03568930902008911,0.18102894094668573,0.0985365382895002,0.07367237409660385,0.07572885840952126,1.3648080093847341,0.09341836245799985,0.28290160199443126,2.3711,0.0,0.0,0.0005079240929978967,2.747036298401752e-05,3.8634658922411865e-09,0.010650031006365378,2.3728,2.3777,2.3726,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07375262251204971,0.17895037454717774,0.05430310259839506,0.22002918563055235,0.5346874916339928,0.009703013360434208,0.04152664297646213,0.9078826146838883,0.9667304832702306,0.011137430412769303,0.5222166627690191,0.009923400853599317,0.5055389082687607,0.12066494713947987,10.260179419205079,1.286913255538409,0.00994940043044926,0.03889970901037078,0.22816048315333928,0.14571206515913543,0.06356305254164947,0.08158175688630911,0.9987451604983858,0.11322128046105147,0.44022067165856393,2.4489,0.0,0.0,0.0005832294960273813,3.0438750380933827e-05,4.737748544183518e-09,0.011554570757487528,2.4507,2.4556,2.4504,mca
