"elec_steel_fab","elec_rolling_hss","steel_sheet","elec_steel_rolling","steel_slab_toHSS","elec_EAF","iron_forEAF","elec_DRI","natgas_DRI","elec_BOF","iron_forBOF","elec","coal","fabrication..hollow.section.wf","fabrication..hollow.section.elec","fabrication..hollow.section.trans_co2","rolling..hollow.sections.elec","rolling..hollow.sections.heat","rolling..hollow.sections.trans_co2","rolling..slab.elec","rolling..slab.heat","steelmaking..electric.arc.furnace.scrap_pct","steelmaking..electric.arc.furnace.wf","steelmaking..electric.arc.furnace.kWh_EAF","steelmaking..electric.arc.furnace.trans_co2","ironmaking..direct.reduction..MIDREX.co2_kg","ironmaking..direct.reduction..MIDREX.elec","ironmaking..direct.reduction..MIDREX.ng_mj","ironmaking..direct.reduction..MIDREX.ore_kg","ironmaking..direct.reduction..MIDREX.trans_co2","steelmaking..basic.oxygen.converter.elec","steelmaking..basic.oxygen.converter.scrap_pct","steelmaking..basic.oxygen.converter.wf","steelmaking..basic.oxygen.converter.co2_kg","ironmaking..blast.furnace.elec","ironmaking..blast.furnace.co2_kg","sintering.co2_kg","coking.co2_kg","gwp","gwp_be","gep_bu","ap","ep","odp","pocp","gwp_AR5","gwp_EF2","gwp_CML","sim_type","index"
"Electricity; at grid; consumption mix - California Independent System Operator - BA","Electricity; at grid; consumption mix - Southwest Power Pool - BA","steel, crude","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - California Independent System Operator - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0738169496063826,0.183183196179397,0.0551106357168043,0.225399842385598,0.81217461741386,0.00979313899073466,0.0406927676809791,0.711627271520668,0.958192866118021,0.0295657233094175,0.379011438466076,0.00954406588564365,0.504867278596461,0.118352613845671,9.50159614001806,1.35423725576381,0.0103267608298137,0.0325506991747459,0.11967456950622,0.0824555029843227,0.0865163787044446,0.0602822306236043,0.9585166718406,0.233118761775562,0.0985198292212931,2.4694,0,0,0.000620964262334989,3.49089964875014e-05,3.81749451877854e-09,0.0154961603721337,NA,NA,NA,"mca",1788
"Electricity; at grid; consumption mix - California Independent System Operator - BA","Electricity; at grid; consumption mix - Southwest Power Pool - BA","steel, crude","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - California Independent System Operator - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0552528198777951,0.192709497630399,0.042706621287977,0.241935273842096,0.717060408981413,0.0101464043713261,0.0397734199013381,0.876754354563036,0.924926776955022,0.0355894004403149,0.634805970011219,0.0102711078675438,0.519278074991888,0.125528810247259,10.3767272956979,1.32616876124739,0.00975363967145212,0.0306227930515248,0.206408248315681,0.0594413422183005,0.058079035312421,0.0734304874254046,1.1397098939727,0.381618214620341,0.136971291136023,2.4248,0,0,0.000635063101744572,3.54139114181376e-05,4.02525465755563e-09,0.015656193180253,NA,NA,NA,"mca",1789
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - East Texas","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","coal extraction and processing - Import, BIT, Surface",0.0749166950416573,0.196226833880864,0.0464213087728049,0.202410983285493,0.575617464849481,0.00996887945221837,0.0409656021333513,0.965773905877159,0.974925622424688,0.0221521909231061,0.473987977933729,0.0099681061114891,0.497615537506515,0.118024845702248,9.48262113115313,1.30720378339927,0.0100509135221788,0.029723369144414,0.122578152223667,0.134269946844944,0.097960840762527,0.0414047217625597,0.966516747420459,0.487983384571639,0.0962842005033842,0.7846,0,0,0.00141440105345145,7.85838834967332e-05,9.70092644297149e-09,0.0334061059208067,NA,NA,NA,"mca",1790
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - East Texas","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","coal extraction and processing - Import, BIT, Surface",0.0297008602871911,0.203563050897903,0.0491811234145696,0.299473276540288,0.779341894159728,0.00983157406285074,0.0408723587564823,0.902765947737422,0.94930137229809,0.0475962846598655,0.556109732689048,0.010357573478784,0.495774719623735,0.119163323777444,10.0350704446653,1.25642257156763,0.0101909882016319,0.0393465460811125,0.14829368070306,0.0994400365373535,0.0375988364696085,0.0374264405702014,1.47510064651868,0.450744358952088,0.146863409087816,0.9647,0,0,0.00166169448554653,9.10845759078967e-05,1.16680193829353e-08,0.0385779140607059,NA,NA,NA,"mca",1791
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - East Texas","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","coal extraction and processing - Import, BIT, Surface",0.0355303740327263,0.182378574964523,0.0427881537579348,0.23141892217716,0.742678013367712,0.00966479698996611,0.0371680053635058,0.849925575183143,0.945697045366603,0.0464337718517841,0.463975680747587,0.0100020540858272,0.509929274718714,0.122144428039588,9.40705309524157,1.24458567118582,0.00973990267863668,0.0422022181863115,0.161933922183149,0.0614857132741797,0.0513165605370882,0.0829829093720909,1.0168957101856,0.275211706932034,0.125399973233865,0.8159,0,0,0.00141662235409729,7.8093417870711e-05,9.76083209284911e-09,0.0331871742194402,NA,NA,NA,"mca",1792
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - East Texas","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","coal extraction and processing - Import, BIT, Surface",0.0388823253487221,0.204669041663499,0.0594726439161718,0.184781909229248,0.629437520204449,0.00955803063081193,0.0439851252129579,0.818079732119499,0.964495912887772,0.0159935094832667,0.480096495062369,0.0098771952963213,0.515339550718565,0.117836284189461,10.3929065457812,1.32628267740431,0.00962353872305332,0.0472635488940215,0.066556192926299,0.079765653893588,0.0768168408241112,0.065001197021062,1.03619861996231,0.38314460410913,0.114195385113613,0.7858,0,0,0.00136303022668464,7.56400193323036e-05,9.41791685901671e-09,0.0321002756911659,NA,NA,NA,"mca",1793
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - East Texas","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","coal extraction and processing - Import, BIT, Surface",0.0361666784603762,0.184952569011291,0.0445433567879715,0.22487537278345,0.969191020003691,0.010396507582972,0.0359142252065847,0.841661766051097,0.947608089974196,0.0104672765153721,0.655034674854871,0.00952756085403319,0.509053488812673,0.120870760897384,9.54817671255325,1.34250726358244,0.00982607811194498,0.0397119654188267,0.163740003558046,0.0608046372094824,0.0565842499453491,0.0888997362587217,1.00741994551876,0.25533186280412,0.136349505980683,0.9155,0,0,0.00159393591867739,8.99292594253744e-05,1.09900947952512e-08,0.0382230363531004,NA,NA,NA,"mca",1794
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","rolling, slab","Electricity; at grid; consumption mix - New York Independent System Operator - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PacifiCorp West - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.0197761852221701,0.22290573088707,0.0415495501118931,0.155511613640791,0.850189428175453,0.0102004251591252,0.0361120997130981,0.946470894420228,0.946480870430329,0.0296237808509518,0.545428810650893,0.0100815310653119,0.482965760822028,0.122039534284533,10.3636356565917,1.34231515777777,0.00964059001649301,0.027068595418433,0.159849955517321,0.063649935270121,0.0623628739729402,0.0878650493118466,1.34974806493362,0.257632822887187,0.114320050003761,0.9418,0,0,0.0018617623359207,9.14986043563857e-05,1.30681191962355e-08,0.0381443696788938,NA,NA,NA,"mca",1795
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","rolling, slab","Electricity; at grid; consumption mix - New York Independent System Operator - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PacifiCorp West - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.0709580645427838,0.203265789285155,0.0596714032471143,0.162570116422489,0.937706012078711,0.0102514431450453,0.0343000732618467,0.811827658814292,0.92940405702048,0.0207543783540808,0.474363106106026,0.0101812490362992,0.5211859178377,0.116897053264435,10.312547336488,1.33159571334889,0.0103543998778268,0.03177977047877,0.0940111621724697,0.0969855892978154,0.0870675543872863,0.111909098322615,1.20965551310367,0.39607894251732,0.154612660456639,0.9668,0,0,0.00177185582342703,8.7512490134982e-05,1.22233282790885e-08,0.0364907849350083,NA,NA,NA,"mca",1796
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","rolling, slab","Electricity; at grid; consumption mix - New York Independent System Operator - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PacifiCorp West - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.0250110149921532,0.193303938938697,0.0459375086065311,0.247754779659003,0.863196450642639,0.0102798991516816,0.039495842972563,0.872365346356171,0.91885763051115,0.0397178071855574,0.363632872415866,0.0100413348030472,0.51004057865199,0.117239278207922,9.87218253550956,1.280555123812,0.0104302593838262,0.0235804149108657,0.192220302279825,0.0691171736687586,0.0653763266930477,0.0579546698247631,0.875101786345635,0.440515790720941,0.127032865868406,0.8728,0,0,0.00158260959206151,7.85087207445371e-05,1.06379550036307e-08,0.0325829704133866,NA,NA,NA,"mca",1797
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","rolling, slab","Electricity; at grid; consumption mix - New York Independent System Operator - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PacifiCorp West - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.0762072221871701,0.162002541226068,0.0590481092549078,0.302322345980415,0.753967049115222,0.00958547514109249,0.0414902520872901,0.890639650876052,0.983009810355317,0.0247002081469674,0.459155262850499,0.00984199280168849,0.501261275749607,0.122577710175414,9.94930085062386,1.28105440627374,0.00978004323551051,0.0297529044094119,0.251706242575083,0.0523502413909463,0.0748652776824954,0.0626040696363523,1.07123442430358,0.276889371201937,0.137669125302937,0.8773,0,0,0.00179269715417285,8.79150636898355e-05,1.24220230393633e-08,0.0363289522274163,NA,NA,NA,"mca",1798
