elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.030912872056106003,0.04268369721461025,0.13852433570835954,0.38253549912641366,0.472,4.76,0.00957395349500171,0.1432032387683709,0.035542825502494775,0.870165343896055,0.5674225397352879,0.021971165795113344,0.4780211756284333,0.009887567141644033,0.5008448938722599,0.11872687773865921,9.820680854483454,1.3510497581156529,0.00989185223552369,0.026642601939077654,0.1372136065164853,0.07065584656683883,0.06785265337709487,0.03439943760725483,1.0817315400845737,0.12016730264168266,0.25778441240443617,2.0699,0.0,0.0,0.0015278504503356037,0.0001281871350995933,1.2945336082378943e-08,0.03569233111757447,2.0797,2.0897,2.0743,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.010853960591259515,0.044897644324738244,0.16447016694435326,0.33166636618536544,0.472,5.96,0.010060236159050483,0.14186094817119926,0.03264563408001848,0.9397785764089168,0.5429114481703188,0.03596494965196386,0.5325547523985592,0.010161172355781697,0.5297870358586215,0.11650139843261333,10.21950914898182,1.291871135595109,0.009835259154567354,0.030755425060645193,0.18322298021865646,0.10417617851834599,0.06251179344748077,0.10022275827051033,0.9190640237329452,0.11997454339688374,0.3040011357950823,1.9311,0.0,0.0,0.0015546773089681403,0.00012890130833058156,1.3084944438814366e-08,0.03635203045894084,1.941,1.9511,1.9355,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.04002702387945263,0.050486780156170884,0.1517834527891454,0.31369297028978455,0.183,4.76,0.010075322871053631,0.14836708869844153,0.03624666529253131,0.8919444362352678,0.634192135358778,0.044252406716678086,0.39813138687807226,0.009851072033253298,0.5259756026738587,0.11750051960879301,10.214027895847611,1.3610343491649903,0.009847765775756068,0.036290651413534304,0.13817820342843376,0.08823457155703743,0.07393530995061734,0.051791148395885694,1.2372279985032077,0.10854613738900898,0.4288405479612485,2.4422,0.0,0.0,0.0016465708272915024,0.00013732816650772336,1.394108002747854e-08,0.03819149814440776,2.4527,2.4633,2.4469,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.02592060138499626,0.047219533820097206,0.0796577054797448,0.37503791140054016,0.275,5.96,0.010471712554281257,0.13050221324486783,0.04410222471332055,0.9608476205247027,0.611312869580393,0.0161026591582444,0.6436832444497756,0.009536802003877607,0.5307137168417159,0.1191123160461974,9.996929702326577,1.330012451409655,0.0103750948938356,0.020220952365842156,0.1759989272338387,0.14566596193810039,0.05445046203894208,0.046980362452831145,0.932883162245733,0.13655087174838088,0.33324332206968815,2.061,0.0,0.0,0.0016291129680060523,0.0001364237534985245,1.3676395954950288e-08,0.03813030452332053,2.0715,2.0821,2.0657,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.04475946887531511,0.04996946661173514,0.12389413155783509,0.3603253519954052,0.183,3.57,0.010352054738928704,0.13778058311549393,0.04321478869778795,0.7671562761969954,0.5155792301710131,0.043000274594999874,0.4266580223367652,0.009789707192463888,0.49862362040658764,0.1256992815168834,10.226704597877069,1.3372380017732821,0.01018848140174283,0.04744727376269256,0.1143673929037186,0.13694501544433518,0.05509875642824487,0.05631858128024392,1.161225545864985,0.11413059628747133,0.31884681026843953,2.3928,0.0,0.0,0.0017016498816372107,0.0001426677476473967,1.4311156773318992e-08,0.03949404516394265,2.4035,2.4144,2.3976,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.04683845990790619,0.04752789221349867,0.20092562380046847,0.36030464590416483,0.472,7.15,0.009718277600267838,0.14531309005829282,0.044911400012074526,0.9168186317215403,0.8115979983861044,0.03292051188287186,0.397614265217138,0.009539298428634532,0.5143049921065993,0.11470600239588136,9.579087820150667,1.2415083565301548,0.010110441405850577,0.019482678979689864,0.08260200669248006,0.1481087589933765,0.09071986656056741,0.062288971183424025,0.9159033435690231,0.11592127987502324,0.4620138107127691,1.4029,0.0,0.0,0.001908979803260464,0.00011727981800303206,2.103220912576466e-08,0.03579673992735166,1.4157,1.4287,1.4087,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.04720084140458056,0.050253425834804834,0.14873895297478926,0.37192225454818106,0.183,4.76,0.010179166452250357,0.13715968218122657,0.03892770364525548,0.8697309311090026,0.7322645420207003,0.04666035249026866,0.4552005407730357,0.009642110509864606,0.4830203559969155,0.1253769783672532,9.443229930863009,1.236015670344524,0.009757523558991935,0.03729514210221069,0.21286266641677165,0.11994243448888688,0.095663046242002,0.08238951658395466,1.0001333909824537,0.10282976022139612,0.2846172335314469,1.5551,0.0,0.0,0.002104683785627964,0.00013032164961344488,2.2808377663123376e-08,0.0395636565300445,1.5697,1.5846,1.5617,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.046679926726564736,0.04478534852481198,0.023608260795844885,0.3679487525470433,0.183,7.15,0.010417051026275074,0.13127090040627126,0.03936390816555986,0.8318403634618736,0.5244372864348328,0.014821939078633387,0.4690631358267484,0.010152101339893912,0.5081792460323908,0.11749978840402173,9.450711522778628,1.3329971794681283,0.009580787656997514,0.03241077868612603,0.1409007223314421,0.05171798107467726,0.06275750038002187,0.0391657588911148,1.0041351273105577,0.13058982760601706,0.2705926725672352,1.8827,0.0,0.0,0.002290641805704445,0.00014733407847356288,2.4389949658767995e-08,0.04353836291521326,1.9,1.918,1.8907,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.047289657939126845,0.041376709404625164,0.19798648643701178,0.31541746602505694,0.183,4.76,0.010269161616528417,0.13363280991404927,0.03276973697585351,0.9367410068963897,0.5580688584282488,0.02100305967014734,0.5378313939746514,0.010388714106646156,0.503928644738609,0.1201046509080695,9.82276732663725,1.2878938785775054,0.010043913523828654,0.029789338957630244,0.24716882394684508,0.10014925586858561,0.07681789022076976,0.06130796871923283,0.8797744173042907,0.1072540904827317,0.22769791022732255,1.789,0.0,0.0,0.002289531252852532,0.00014550041424445182,2.442296483671776e-08,0.0436279906315382,1.8059,1.8235,1.7968,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.043955327501259175,0.04385648854485107,0.20777094820082864,0.38277627686299637,0.275,2.97,0.009822259992273038,0.14537863504193668,0.03819004727078615,0.8585415658703486,0.6213128191796045,0.029090977880189432,0.5517893188239877,0.009635807097335811,0.501562956704469,0.11663583872928843,9.860209408718104,1.2786336951740171,0.009852313999090331,0.052962078800520916,0.17009399899956096,0.11101834259821013,0.062416322846287474,0.0587593564093485,1.098931108012984,0.1198841539341283,0.3039580541838211,1.8773,0.0,0.0,0.002249239625352716,0.00013911353354590001,2.3789856814034546e-08,0.04227825924405515,1.8933,1.9099,1.8846,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.01996296086647848,0.048927376982282667,0.17556815476031237,0.35494082343318,0.275,2.97,0.010116893437694213,0.1391695089537497,0.03561078691502138,0.8419257031956788,0.5984912820521984,0.04845807790638979,0.4910295814213155,0.009572137261686289,0.5083927924001467,0.11441114812953927,9.455393724917855,1.2896527011296535,0.010070455901196144,0.02659322503541739,0.11028881580917764,0.09252750029264183,0.09417277468601369,0.05096591094113771,0.9569476645174002,0.11254809971941619,0.28190137583765046,1.7502,0.0,0.0,0.0021040375955426347,0.0001328818640384062,2.2403296994171276e-08,0.03977562996151228,1.7656,1.7816,1.7573,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.016187432158700367,0.041979371098942904,0.06788779140671856,0.32687508556946093,0.472,4.76,0.01028037728295771,0.14482865570958683,0.0394872069284426,0.9323207163138454,0.5673602095388103,0.04817602084055482,0.46439497937656665,0.010211214246472785,0.5216557381958262,0.12267117328968276,10.05032049630696,1.2714084562590284,0.010438440966581749,0.0429268419521321,0.14797520131814718,0.12478743070433397,0.10607269570864024,0.06413335460372656,1.142572158409982,0.14652910137081396,0.3126132795808972,1.869,0.0,0.0,0.00207959529299358,0.00013293830332046185,2.201354980716646e-08,0.03973382005556124,1.8845,1.9005,1.8762,mca
