elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.046978615401077395,0.0425777585259371,0.06421674372178207,0.2844602405152713,0.183,2.97,0.009726449754239119,0.13980725473559985,0.043140778435655835,0.723835343488516,0.5142145543049071,0.010917184244372699,0.49807069335088006,0.009636098629871524,0.4841000747287472,0.12336756643960571,9.472705260597994,1.2917643601299185,0.010456228486346654,0.029047634187578934,0.09207669604339569,0.08535431918546868,0.07260420655891643,0.08579606510896379,1.1004122751940848,0.11058533707503203,0.44205074068753314,1.1812,0.0,0.0,0.0019772687705707746,0.00014745356209447884,1.2237374061119628e-08,0.053070637489587215,1.1878,1.2062,1.187,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.02582419934654691,0.04697193943874397,0.05259331787379429,0.36946471151164717,0.472,5.96,0.009639377609994473,0.13912323635530274,0.042291622929030714,0.860174071678709,0.5691162468458778,0.012935422250378284,0.44934317609686925,0.009660493749598048,0.5281816841150156,0.11820385197085254,10.199707234988496,1.2694485073063957,0.010393445589069012,0.02492496154995834,0.25469290081855883,0.1476827456674695,0.06465865549448092,0.05810103083755577,1.082336644679826,0.14834393894744732,0.4778886742785272,1.182,0.0,0.0,0.001915009424752428,0.00014132884684699943,1.2046079615632266e-08,0.051448136298232756,1.1885,1.2068,1.1877,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.01546090457730687,0.04963669834064549,0.03066345034041621,0.3587166464418306,0.183,2.97,0.01006205475647154,0.13926126521802748,0.034723161932724574,0.8553580769030482,0.8351733880117715,0.02962293061107569,0.512655534005845,0.00971952633813729,0.4898489924192842,0.12314594773511547,9.463698397793802,1.2449341083717362,0.010341294830648197,0.04508068946243811,0.1932297503086673,0.11645570987562846,0.04318885731613727,0.09109006375118088,1.1343089860461597,0.13645252950182463,0.45661004918716436,0.9894,0.0,0.0,0.0016598041035988964,0.00011657893243787697,1.1871249381654098e-08,0.04275762839199693,0.9949,1.01,0.9942,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.018345982524393373,0.04394948568105625,0.18382028009524037,0.3804390260326737,0.275,5.96,0.010128433408594225,0.13527695107794105,0.034067974980661726,0.8039480374063235,0.597117919412406,0.03441589395642352,0.6169500357440287,0.010109639287267345,0.4880508216148841,0.11674590948283667,9.427738095423226,1.348563201833959,0.010034962176475204,0.01797037993115415,0.2290442424394175,0.10621562250740722,0.055418091529428365,0.06267426015978952,1.153378203290516,0.12295623909441741,0.3203252832166552,1.2029,0.0,0.0,0.002060882692366465,0.00015061571556790337,1.3283047719388001e-08,0.054746518165010735,1.2097,1.2289,1.2089,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Surface",0.045110240241983145,0.04469087286747084,0.14572614658510732,0.38106095100518816,0.183,7.15,0.009581692008063827,0.1305579843844034,0.04124686818824846,0.9301765035761009,0.7702197054160405,0.01742704790609942,0.5667993845183841,0.010034835574434861,0.4827830386186877,0.11649514908605868,9.454181517371989,1.3025766668420158,0.010116985332241445,0.027965066605022255,0.07606202251153472,0.07878275002435543,0.05833188169269232,0.06713317188900457,1.1880441929172947,0.13225126835107406,0.4809205513569177,1.0684,0.0,0.0,0.0019046306434707164,0.00013535636217105454,1.3093189106690109e-08,0.04962966601111142,1.0747,1.0923,1.0739,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.04809158820387638,0.04101502950469923,0.08377999775349235,0.38737206974323696,0.472,5.96,0.010410323574795849,0.136847266927997,0.041456619045561034,0.741782281359189,0.5692945636449909,0.03751235569248151,0.4641318535852477,0.010049744596791069,0.49766556574466203,0.11452330078987838,9.751701890634429,1.2802332024217162,0.009766995826126132,0.03256725013105084,0.10679356803188135,0.05677549688893161,0.059345344696257414,0.055051990737929477,1.100716150553173,0.13483011696863614,0.3229571671297764,2.6504,0.0,0.0,0.0026545373178911086,0.0001688917838890123,1.916554476223986e-08,0.05597821991155979,2.6725,2.7407,2.6726,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.023856325562015245,0.051653871910388144,0.049138530654946284,0.383069199404924,0.472,7.15,0.009985198947303644,0.14102388705663735,0.04063170831917351,0.8653822425118293,0.6772935551801679,0.01688074891837979,0.4547579805612523,0.009513780446360713,0.4931395500733945,0.11750399124678536,10.125812165677129,1.2422057784384704,0.010371158372626005,0.02227211688395024,0.19768040067997095,0.08244754894342668,0.10421008418090227,0.05035328993265385,1.2619783839744783,0.11608086971040651,0.42209469004221895,2.686,0.0,0.0,0.002544513101412932,0.00016083251286514675,1.8473612699282766e-08,0.0538648446882441,2.7065,2.7701,2.7066,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.04077621774295166,0.04059795668647948,0.0804628717279465,0.40471212723891786,0.472,3.57,0.009878155202759056,0.13943439671424201,0.04411374732003344,0.8473319382475457,0.6320125128424064,0.011994807088191997,0.6135598670931537,0.00967942386900501,0.48317668745349757,0.11749310647928976,9.59274622654071,1.3135423417082717,0.009884243978098194,0.030784207362419342,0.2564797539403645,0.08648569894608112,0.10058522216708018,0.07463751794877091,1.2092930156753,0.14805800744989756,0.3516636634162774,2.5019,0.0,0.0,0.002471279982243691,0.0001537433828435528,1.772484510177946e-08,0.052400854327288485,2.5207,2.5787,2.5207,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.026147047487844036,0.04681154756958901,0.177343786987763,0.2929021187582731,0.183,5.96,0.010188312647523253,0.13134094972935229,0.04359775788768917,0.9010215408312899,0.5352605587199294,0.015565362577914611,0.5169658292061011,0.009790638656504912,0.5223102655606707,0.12541658794883756,10.127491804748157,1.2523183549968617,0.009615294719782367,0.0286062889349758,0.08520752177691508,0.12343367657383207,0.06832384025906411,0.0983643554422001,1.1134835530358238,0.11983748455788688,0.3426198776623025,2.7969,0.0,0.0,0.002720310492630924,0.00017563261485445733,2.016296740439586e-08,0.05699822564828613,2.8208,2.8953,2.8211,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Underground",0.016752411857242997,0.041338852317346915,0.12443722628025002,0.32692394594192326,0.183,5.96,0.010294431568809943,0.14797829148276756,0.04267836760851598,0.9701294062560704,0.7278159120969869,0.017407908700648025,0.43962018297062583,0.010120129728852512,0.48785791771111026,0.12132202750710172,10.383627992123403,1.3529001586585891,0.010058603007669168,0.0226856402406554,0.1867865398258483,0.052105103493043904,0.04816024027842196,0.062418300264202545,1.0145854939687828,0.11554799324230702,0.41637842628754895,2.4274,0.0,0.0,0.002511761549667013,0.0001592876717294166,1.853670494595808e-08,0.0530311004212351,2.448,2.5122,2.4482,mca
